,,,,,,,,,,
CMS,,,,,,,,,,
Weekly NADAC Reference File as of 12/09/2015,,,,,,,,,,
NDC Description,NDC,"NADAC
Per Unit","Effective
Date","Pricing
Unit","Pharmacy
Type
Indicator",OTC,"Explanation
Code","Classification
for Rate
Setting","Corresponding
Generic Drug
NADAC
Per Unit","Corresponding
Generic Drug
Effective
Date"
LAMOTRIGINE 150 MG TABLET,59746024760,0.07368,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 150 MG TABLET,60505266505,0.07368,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 150 MG TABLET,60505266506,0.07368,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 150 MG TABLET,65862022901,0.07368,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 150 MG TABLET,65862022960,0.07368,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 150 MG TABLET,68084032011,0.07368,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 150 MG TABLET,68084032021,0.07368,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 150 MG TABLET,68382000905,0.07368,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 150 MG TABLET,68382000914,0.07368,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 150 MG TABLET,69097015103,0.07368,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 150 MG TABLET,69097015112,0.07368,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,00093724805,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,00093724806,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,00378425405,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,00378425491,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,00832060360,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,13668004905,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,13668004930,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,13668004960,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,13668004964,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,16714037404,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,29300011405,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,29300011416,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,51079086601,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,51079086620,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,51672413304,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,59746024805,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,59746024860,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,60505268005,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,60505268006,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,65862023001,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,65862023060,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,68084081025,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,68382001005,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,68382001014,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,69097015203,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 200 MG TABLET,69097015212,0.08382,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG DISPER TAB,00093013201,0.25624,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG DISPER TAB,00378692501,0.25624,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG DISPER TAB,16252059801,0.25624,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG DISPER TAB,55111022605,0.25624,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG DISPER TAB,65862036201,0.25624,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG DISPER TAB,68084033511,0.25624,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG DISPER TAB,68084033521,0.25624,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG DISPER TAB,68382010901,0.25624,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG DISPER TAB,68462022901,0.25624,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,00093003901,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,00093003905,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,00378425101,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,00378425105,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,00832060011,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,13668004501,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,13668004505,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,16714037102,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,29300011101,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,29300011105,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,29300011110,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,51079049801,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,51079049820,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,51672413001,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,59746024501,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,59746024505,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,60505266301,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,60505266305,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,63739067010,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,65862022701,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,68084031801,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,68084031811,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,68382000601,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,68382000610,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,69097014807,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 25 MG TABLET,69097014812,0.04934,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 5 MG DISPER TABLET,00093068801,0.1928,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 5 MG DISPER TABLET,00378690501,0.1928,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 5 MG DISPER TABLET,16252059701,0.1928,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 5 MG DISPER TABLET,68382010801,0.1928,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE 5 MG DISPER TABLET,68462022801,0.1928,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE ER 100 MG TABLET,49884056311,6.49423,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE ER 100 MG TABLET,52536025203,6.49423,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE ER 100 MG TABLET,55111071930,6.49423,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE ER 200 MG TABLET,49884056411,6.41272,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE ER 200 MG TABLET,52536025303,6.41272,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE ER 200 MG TABLET,55111072030,6.41272,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE ER 25 MG TABLET,49884056111,3.726,42298.0,EA,C/I,N,4,G,,
LAMOTRIGINE ER 25 MG TABLET,52536025003,3.726,42298.0,EA,C/I,N,4,G,,
LAMOTRIGINE ER 25 MG TABLET,55111071730,3.726,42298.0,EA,C/I,N,4,G,,
LAMOTRIGINE ER 250 MG TABLET,49884060411,11.59604,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE ER 300 MG TABLET,49884060511,11.82215,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE ER 300 MG TABLET,55111042830,11.82215,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE ER 50 MG TABLET,49884056211,6.13245,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE ER 50 MG TABLET,52536025103,6.13245,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE ER 50 MG TABLET,55111071830,6.13245,42326.0,EA,C/I,N,1,G,,
LAMOTRIGINE ODT 100 MG TABLET,00115152808,7.46133,42298.0,EA,C/I,N,4,G,,
LANOXIN 125 MCG TABLET,24987024255,7.03903,42326.0,EA,C/I,N,"1, 6",B,0.80158,42326.0
LANOXIN 125 MCG TABLET,24987024256,7.03903,42326.0,EA,C/I,N,"1, 6",B,0.80158,42326.0
LANOXIN 125 MCG TABLET,24987024257,7.03903,42326.0,EA,C/I,N,"1, 6",B,0.80158,42326.0
LANOXIN 125 MCG TABLET,24987024275,7.03903,42326.0,EA,C/I,N,"1, 6",B,0.80158,42326.0
LANOXIN 125 MCG TABLET,24987024276,7.03903,42326.0,EA,C/I,N,"1, 6",B,0.80158,42326.0
LANOXIN 250 MCG TABLET,24987024955,6.95184,42227.0,EA,C/I,N,"2, 6",B,0.83466,42326.0
LANOXIN 250 MCG TABLET,24987024956,6.95184,42227.0,EA,C/I,N,"2, 6",B,0.83466,42326.0
LANOXIN 250 MCG TABLET,24987024957,6.95184,42227.0,EA,C/I,N,"2, 6",B,0.83466,42326.0
LANOXIN 250 MCG TABLET,24987024975,6.95184,42227.0,EA,C/I,N,"2, 6",B,0.83466,42326.0
LANOXIN 250 MCG TABLET,24987024976,6.95184,42227.0,EA,C/I,N,"2, 6",B,0.83466,42326.0
LANSOPRAZOL-AMOXICIL-CLARITHRO,00093805514,4.67957,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOL-AMOXICIL-CLARITHRO,00093805578,4.67957,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOL-AMOXICIL-CLARITHRO,00781405442,4.67957,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOL-AMOXICIL-CLARITHRO,66993041864,4.67957,42326.0,EA,C/I,N,"1, 6",G,,
LANSOPRAZOLE DR 15 MG CAPSULE,00113011702,0.44638,42326.0,EA,C/I,Y,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,37205066174,0.44638,42326.0,EA,C/I,Y,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,45802024501,0.44638,42326.0,EA,C/I,Y,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,45802024502,0.44638,42326.0,EA,C/I,Y,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,45802024503,0.44638,42326.0,EA,C/I,Y,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,46122010703,0.44638,42326.0,EA,C/I,Y,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,46122010704,0.44638,42326.0,EA,C/I,Y,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,46122010774,0.44638,42326.0,EA,C/I,Y,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,00093735056,0.62262,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,00378801510,0.62262,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,00378801593,0.62262,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,00781214710,0.62262,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,00781214731,0.62262,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,45963046003,0.62262,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,47335092383,0.62262,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,51991077110,0.62262,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,51991077133,0.62262,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,55111039830,0.62262,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,55111039890,0.62262,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,60687011111,0.62262,42340.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,60687011121,0.62262,42340.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,62756092383,0.62262,42347.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,68001011104,0.62262,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,68001011105,0.62262,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,68084046711,0.62262,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,68084046721,0.62262,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,68382054306,0.62262,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 15 MG CAPSULE,68382054310,0.62262,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,00093735156,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,00378803005,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,00378803077,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,00378803093,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,00781214801,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,00781214810,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,00781214892,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,45963046103,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,45963046110,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,47335092418,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,47335092483,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,47335092488,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,51079012101,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,51079012108,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,51991077205,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,51991077233,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,51991077290,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,55111039905,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,55111039990,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,62756092418,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,62756092483,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,63739055510,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,68001011203,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,68001011205,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,68084046801,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,68084046811,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,68382054401,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,68382054406,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,68382054410,0.44565,42326.0,EA,C/I,N,1,G,,
LANSOPRAZOLE DR 30 MG CAPSULE,68382054416,0.44565,42326.0,EA,C/I,N,1,G,,
LANTUS 100 UNITS/ML VIAL,00088222033,24.03334,42270.0,ML,C/I,N,"2, 5",B,,
LANTUS SOLOSTAR 100 UNITS/ML,00088221905,24.06276,42235.0,ML,C/I,N,"2, 5",B,,
LARIN 1.5 MG-30 MCG TABLET,16714040701,0.79426,42326.0,EA,C/I,N,1,G,,
LARIN 1.5 MG-30 MCG TABLET,16714040703,0.79426,42326.0,EA,C/I,N,1,G,,
LARIN 21 1-20 TABLET,16714040801,0.77786,42326.0,EA,C/I,N,1,G,,
LARIN 21 1-20 TABLET,16714040803,0.77786,42326.0,EA,C/I,N,1,G,,
LARIN 24 FE 1 MG-20 MCG TABLET,16714041603,2.18853,42326.0,EA,C/I,N,1,G,,
LARIN FE 1-20 TABLET,16714040601,0.51424,42326.0,EA,C/I,N,1,G,,
LARIN FE 1-20 TABLET,16714040604,0.51424,42326.0,EA,C/I,N,1,G,,
LARIN FE 1.5-30 TABLET,16714040501,0.51663,42326.0,EA,C/I,N,1,G,,
LARIN FE 1.5-30 TABLET,16714040504,0.51663,42326.0,EA,C/I,N,1,G,,
LASIX 20 MG TABLET,00039006710,0.58587,42298.0,EA,C/I,N,4,B,0.01132,42326.0
LASIX 40 MG TABLET,00039006013,0.80579,42279.0,EA,C/I,N,2,B,0.01468,42326.0
LASIX 80 MG TABLET,00039006605,1.30604,42279.0,EA,C/I,N,4,B,0.028,42326.0
LASTACAFT 0.25% EYE DROPS,00023429003,52.64366,42154.0,ML,C/I,N,"2, 5",B,,
LATANOPROST 0.005% EYE DROPS,00517083001,2.53685,42326.0,ML,C/I,N,"1, 5",G,,
LATANOPROST 0.005% EYE DROPS,17478062512,2.53685,42326.0,ML,C/I,N,"1, 5",G,,
LATANOPROST 0.005% EYE DROPS,24208046325,2.53685,42326.0,ML,C/I,N,"1, 5",G,,
LATANOPROST 0.005% EYE DROPS,59762033302,2.53685,42326.0,ML,C/I,N,"1, 5, 6",G,,
LATANOPROST 0.005% EYE DROPS,60505056501,2.53685,42326.0,ML,C/I,N,"1, 5",G,,
LATANOPROST 0.005% EYE DROPS,61314054701,2.53685,42326.0,ML,C/I,N,"1, 5",G,,
LATANOPROST 0.005% EYE DROPS,60505056500,3.48324,42326.0,ML,C/I,N,"1, 5",G,,
LATANOPROST 0.005% EYE DROPS,61314054703,3.48324,42326.0,ML,C/I,N,"1, 5",G,,
LATUDA 120 MG TABLET,63402031230,40.36157,42186.0,EA,C/I,N,2,B,,
LATUDA 20 MG TABLET,63402030230,26.89747,42186.0,EA,C/I,N,2,B,,
LATUDA 40 MG TABLET,63402030410,27.06685,42326.0,EA,C/I,N,1,B,,
LATUDA 40 MG TABLET,63402030430,27.06685,42326.0,EA,C/I,N,1,B,,
LATUDA 60 MG TABLET,63402030610,26.94157,42186.0,EA,C/I,N,2,B,,
LATUDA 60 MG TABLET,63402030630,26.94157,42186.0,EA,C/I,N,2,B,,
LATUDA 80 MG TABLET,63402030810,27.24845,42186.0,EA,C/I,N,2,B,,
LATUDA 80 MG TABLET,63402030830,27.24845,42186.0,EA,C/I,N,2,B,,
LAXATIVE 25 MG PILL,24385036962,0.07857,42326.0,EA,C/I,Y,1,G,,
LAXATIVE 5 MG TABLET,36800008663,0.04433,42053.0,EA,C/I,Y,4,G,,
LAXATIVE EC 5 MG TABLET,24385090363,0.02436,42326.0,EA,C/I,Y,1,G,,
LAXATIVE EC 5 MG TABLET,49483000301,0.02436,42326.0,EA,C/I,Y,1,G,,
LAXATIVE EC 5 MG TABLET,49483000310,0.02436,42326.0,EA,C/I,Y,1,G,,
LAXATIVE FEMININE 5 MG TAB,37205029865,0.04433,42053.0,EA,C/I,Y,4,G,,
LAXATIVE MAX STRENGTH PILLS,37205029462,0.07857,42326.0,EA,C/I,Y,1,G,,
LAYOLIS FE CHEWABLE TABLET,52544006431,3.38928,42326.0,EA,C/I,N,1,B,3.33024,42326.0
LDR NICOTINE 2 MG CHEWING GUM,37205020371,0.22891,42326.0,EA,C/I,Y,1,G,,
LDR NICOTINE 4 MG CHEWING GUM,37205020471,0.22572,42326.0,EA,C/I,Y,1,G,,
LEADER 8-HR PAIN RELIEF 650 MG,37205047778,0.05932,42326.0,EA,C/I,Y,1,G,,
LEENA 28 TABLET,52544021928,0.80785,42298.0,EA,C/I,N,"4, 6",G,,
LEFLUNOMIDE 10 MG TABLET,00955173530,3.56955,42326.0,EA,C/I,N,"1, 6",G,,
LEFLUNOMIDE 10 MG TABLET,13811067730,3.56955,42326.0,EA,C/I,N,1,G,,
LEFLUNOMIDE 10 MG TABLET,16714032101,3.56955,42326.0,EA,C/I,N,1,G,,
LEFLUNOMIDE 10 MG TABLET,23155004303,3.56955,42326.0,EA,C/I,N,1,G,,
LEFLUNOMIDE 10 MG TABLET,60505250201,3.56955,42326.0,EA,C/I,N,1,G,,
LEFLUNOMIDE 10 MG TABLET,60505250203,3.56955,42326.0,EA,C/I,N,1,G,,
LEFLUNOMIDE 20 MG TABLET,00955173730,3.62151,42326.0,EA,C/I,N,"1, 6",G,,
LEFLUNOMIDE 20 MG TABLET,13811067830,3.62151,42326.0,EA,C/I,N,1,G,,
LEFLUNOMIDE 20 MG TABLET,16714033101,3.62151,42326.0,EA,C/I,N,1,G,,
LEFLUNOMIDE 20 MG TABLET,23155004403,3.62151,42326.0,EA,C/I,N,1,G,,
LEFLUNOMIDE 20 MG TABLET,60505250301,3.62151,42326.0,EA,C/I,N,1,G,,
LEFLUNOMIDE 20 MG TABLET,60505250303,3.62151,42326.0,EA,C/I,N,1,G,,
LESCOL 20 MG CAPSULE,00078017605,5.03403,42010.0,EA,C/I,N,4,B,3.685,42326.0
LESCOL 20 MG CAPSULE,00078017615,5.03403,42010.0,EA,C/I,N,4,B,3.685,42326.0
LESCOL 40 MG CAPSULE,00078023405,4.8857,42010.0,EA,C/I,N,4,B,3.99759,42326.0
LESCOL 40 MG CAPSULE,00078023415,4.8857,42010.0,EA,C/I,N,4,B,3.99759,42326.0
LESCOL XL 80 MG TABLET,00078035405,7.56885,42192.0,EA,C/I,N,2,B,,
LESCOL XL 80 MG TABLET,00078035415,7.56885,42192.0,EA,C/I,N,2,B,,
LESSINA-28 TABLET,00555901467,0.45699,42326.0,EA,C/I,N,1,G,,
LETROZOLE 2.5 MG TABLET,00054026913,0.1504,42326.0,EA,C/I,N,1,G,,
LETROZOLE 2.5 MG TABLET,00093762056,0.1504,42326.0,EA,C/I,N,1,G,,
LETROZOLE 2.5 MG TABLET,00378207105,0.1504,42326.0,EA,C/I,N,1,G,,
LETROZOLE 2.5 MG TABLET,00378207193,0.1504,42326.0,EA,C/I,N,1,G,,
LETROZOLE 2.5 MG TABLET,16729003410,0.1504,42326.0,EA,C/I,N,1,G,,
LETROZOLE 2.5 MG TABLET,16729003415,0.1504,42326.0,EA,C/I,N,1,G,,
LETROZOLE 2.5 MG TABLET,51991075910,0.1504,42326.0,EA,C/I,N,1,G,,
LETROZOLE 2.5 MG TABLET,51991075933,0.1504,42326.0,EA,C/I,N,1,G,,
LETROZOLE 2.5 MG TABLET,60505325503,0.1504,42326.0,EA,C/I,N,1,G,,
LETROZOLE 2.5 MG TABLET,60505325508,0.1504,42326.0,EA,C/I,N,1,G,,
LETROZOLE 2.5 MG TABLET,62756051183,0.1504,42326.0,EA,C/I,N,1,G,,
LETROZOLE 2.5 MG TABLET,63323077230,0.1504,42326.0,EA,C/I,N,1,G,,
LETROZOLE 2.5 MG TABLET,68084080321,0.1504,42326.0,EA,C/I,N,1,G,,
LEUCOVORIN CALCIUM 10 MG TAB,00054449705,5.15938,42207.0,EA,C/I,N,4,G,,
LEUCOVORIN CALCIUM 10 MG TAB,00054449710,5.15938,42207.0,EA,C/I,N,4,G,,
LEUCOVORIN CALCIUM 25 MG TAB,00054449911,6.46873,42235.0,EA,C/I,N,4,G,,
LEUCOVORIN CALCIUM 25 MG TAB,00555048527,6.46873,42235.0,EA,C/I,N,4,G,,
LEUCOVORIN CALCIUM 25 MG TAB,51079058201,6.46873,42235.0,EA,C/I,N,4,G,,
LEUCOVORIN CALCIUM 25 MG TAB,51079058205,6.46873,42235.0,EA,C/I,N,4,G,,
LEUCOVORIN CALCIUM 5 MG TAB,00054449613,0.77527,42326.0,EA,C/I,N,1,G,,
LEUCOVORIN CALCIUM 5 MG TAB,00054449625,0.77527,42326.0,EA,C/I,N,1,G,,
LEUCOVORIN CALCIUM 5 MG TAB,00054849619,0.77527,42326.0,EA,C/I,N,1,G,,
LEUCOVORIN CALCIUM 5 MG TAB,00555048401,0.77527,42326.0,EA,C/I,N,1,G,,
LEUCOVORIN CALCIUM 5 MG TAB,00555048402,0.77527,42326.0,EA,C/I,N,1,G,,
LEUCOVORIN CALCIUM 5 MG TAB,51079058101,0.77527,42326.0,EA,C/I,N,1,G,,
LEUCOVORIN CALCIUM 5 MG TAB,51079058106,0.77527,42326.0,EA,C/I,N,1,G,,
LEUKERAN 2 MG TABLET,76388063550,20.07594,42339.0,EA,C/I,N,3,B,,
LEVALBUTEROL 0.31 MG/3 ML SOL,00591273623,0.63989,42172.0,ML,C/I,N,"4, 5",G,,
LEVALBUTEROL 0.31 MG/3 ML SOL,43598041225,0.63989,42172.0,ML,C/I,N,"4, 5",G,,
LEVALBUTEROL 0.31 MG/3 ML SOL,00093414504,0.65571,41990.0,ML,C/I,N,"4, 5",G,,
LEVALBUTEROL 0.31 MG/3 ML SOL,00378968096,0.65571,42319.0,ML,C/I,N,"4, 5",G,,
LEVALBUTEROL 0.31 MG/3 ML SOL,00591273639,0.65571,42347.0,ML,C/I,N,"4, 5",G,,
LEVALBUTEROL 0.31 MG/3 ML SOL,00591291839,0.65571,42228.0,ML,C/I,N,"4, 5, 6",G,,
LEVALBUTEROL 0.31 MG/3 ML SOL,43598041205,0.65571,42221.0,ML,C/I,N,"4, 5",G,,
LEVALBUTEROL 0.31 MG/3 ML SOL,00093414564,0.92617,42172.0,ML,C/I,N,"4, 5",G,,
