DRAFT,,,,,,,
CMS,,,,,,,
NADAC Reference File as of 11/22/2012,,,,,,,
NDC Description,NDC,"NADAC
Per Unit",Pharmacy Type Indicator,OTC,Date,Explanation Code,Update
LEVOTHYROXINE 175 MCG TAB,00781518801,0.16454,C/I,N,41235.0,"1, 6",Y
LEVOTHYROXINE 175 MCG TAB,00781518892,0.16454,C/I,N,41235.0,"1, 6",Y
LEVOTHYROXINE 200 MCG TAB,00378181901,0.17524,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 200 MCG TAB,00378181910,0.17524,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 200 MCG TAB,00527135101,0.17524,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 200 MCG TAB,00527135110,0.17524,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 200 MCG TAB,00781518992,0.17524,C/I,N,41235.0,"1, 6",Y
LEVOTHYROXINE 25 MCG TAB,00378180001,0.08851,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 25 MCG TAB,00378180010,0.08851,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 25 MCG TAB,00527134101,0.08851,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 25 MCG TAB,00527134110,0.08851,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 25 MCG TAB,00781518010,0.08851,C/I,N,41235.0,"1, 6",Y
LEVOTHYROXINE 25 MCG TAB,00781518092,0.08851,C/I,N,41235.0,"1, 6",Y
LEVOTHYROXINE 25 MCG TAB,51079044401,0.08851,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 25 MCG TAB,51079044420,0.08851,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 300 MCG TAB,00378182101,0.25557,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 300 MCG TAB,00527135201,0.25557,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 300 MCG TAB,00781519092,0.25557,C/I,N,41235.0,"1, 6",Y
LEVOTHYROXINE 50 MCG TAB,00378180301,0.09707,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 50 MCG TAB,00378180310,0.09707,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 50 MCG TAB,00527134201,0.09707,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 50 MCG TAB,00527134210,0.09707,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 50 MCG TAB,00781518110,0.09707,C/I,N,41235.0,"1, 6",Y
LEVOTHYROXINE 50 MCG TAB,00781518192,0.09707,C/I,N,41235.0,"1, 6",Y
LEVOTHYROXINE 50 MCG TAB,51079044001,0.09707,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 50 MCG TAB,51079044020,0.09707,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 75 MCG TAB,00378180501,0.11018,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 75 MCG TAB,00378180510,0.11018,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 75 MCG TAB,00527134301,0.11018,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 75 MCG TAB,00527134310,0.11018,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 75 MCG TAB,00781518210,0.11018,C/I,N,41235.0,"1, 6",Y
LEVOTHYROXINE 75 MCG TAB,00781518292,0.11018,C/I,N,41235.0,"1, 6",Y
LEVOTHYROXINE 75 MCG TAB,51079044101,0.11018,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 75 MCG TAB,51079044120,0.11018,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 88 MCG TAB,00378180701,0.11418,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 88 MCG TAB,00378180710,0.11418,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 88 MCG TAB,00527134401,0.11418,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 88 MCG TAB,00527134410,0.11418,C/I,N,41235.0,1.0,Y
LEVOTHYROXINE 88 MCG TAB,00781518301,0.11418,C/I,N,41235.0,"1, 6",Y
LEVOTHYROXINE 88 MCG TAB,00781518392,0.11418,C/I,N,41235.0,"1, 6",Y
LEXAPRO 10 MG TAB,00456201001,4.21655,C/I,N,41235.0,1.0,Y
LEXAPRO 10 MG TAB,00456201063,4.21655,C/I,N,41235.0,1.0,Y
LEXAPRO 20 MG TAB,00456202001,4.49683,C/I,N,41235.0,2.0,N
LEXAPRO 20 MG TAB,00456202063,4.49683,C/I,N,41235.0,2.0,N
LEXAPRO 5 MG TAB,00456200501,4.07413,C/I,N,41235.0,2.0,N
LEXIVA 700 MG TAB,49702020718,13.26481,C/I,N,41235.0,1.0,Y
LIALDA DR 1.2 GM TAB,54092047612,5.80687,C/I,N,41235.0,2.0,N
LICE BEDDING SPRY,24385063325,0.02832,C/I,Y,41235.0,"1, 5",Y
LICE BEDDING SPRY,49348023787,0.02832,C/I,Y,41235.0,"1, 5",Y
"LIDOCAINE 1%-EPI 1:100,000",00409317801,0.07484,C/I,N,41235.0,"4, 5",N
LIDOCAINE 2% VISCOUS SOLN,00054350049,0.01842,C/I,N,41235.0,"1, 5",Y
LIDOCAINE 2% VISCOUS SOLN,00603139364,0.01842,C/I,N,41235.0,"1, 5",Y
LIDOCAINE 2% VISCOUS SOLN,50383077504,0.01842,C/I,N,41235.0,"1, 5",Y
LIDOCAINE 2% VISCOUS SOLN,60432046400,0.01842,C/I,N,41235.0,"1, 5",Y
LIDOCAINE 3% CRM,13925015901,1.49552,C/I,N,41235.0,"1, 5",Y
LIDOCAINE 3% CRM,13925015903,1.623,C/I,N,41235.0,"1, 5",N
LIDOCAINE 3% CRM,59088099703,1.53915,C/I,N,41235.0,"4, 5",N
LIDOCAINE 3% CRM,59088099707,1.623,C/I,N,41235.0,"1, 5",N
LIDOCAINE 5% OINTMENT,00168020437,1.63044,C/I,N,41235.0,"1, 5",Y
LIDOCAINE 5% OINTMENT,50383093335,1.63044,C/I,N,41235.0,"1, 5",Y
LIDOCAINE 5% OINTMENT,50383093355,0.53155,C/I,N,41235.0,"1, 5",Y
LIDOCAINE 5% OINTMENT,51672300803,0.53155,C/I,N,41235.0,"1, 5",Y
LIDOCAINE HCL 1% VIAL,00409427601,0.05039,C/I,N,41235.0,"1, 5",Y
LIDOCAINE HCL 1% VIAL,00409427602,0.04095,C/I,N,41235.0,"1, 5",Y
LIDOCAINE HCL 1% VIAL,00517062525,0.04095,C/I,N,41235.0,"1, 5",Y
LIDOCAINE HCL 1% VIAL,63323020110,0.14566,C/I,N,41235.0,"4, 5",N
LIDOCAINE HCL 2% JELLY,00093920031,0.28927,C/I,N,41235.0,"1, 5",Y
LIDOCAINE HCL 2% JELLY,17478071110,0.72084,C/I,N,41235.0,"1, 5",N
LIDOCAINE HCL 2% JELLY,17478071130,0.28927,C/I,N,41235.0,"1, 5",Y
LIDOCAINE HCL 2% JELLY,17478081130,0.28927,C/I,N,41235.0,"1, 5",Y
LIDOCAINE HCL 2% JELLY,50383078105,0.72084,C/I,N,41235.0,"1, 5",N
LIDOCAINE HCL 2% JELLY,50383078130,0.28927,C/I,N,41235.0,"1, 5",Y
LIDOCAINE HCL 2% VIAL,00409427702,0.05136,C/I,N,41235.0,"4, 5",N
LIDOCAINE HCL 40 MG/ML SOLN,00054350547,0.0784,C/I,N,41235.0,"1, 5",Y
LIDOCAINE HCL 40 MG/ML SOLN,00603139447,0.0784,C/I,N,41235.0,"1, 5",Y
LIDOCAINE HCL 40 MG/ML SOLN,60432046550,0.0784,C/I,N,41235.0,"1, 5",Y
LIDOCAINE-HC 3-0.5% CRM,13925016001,1.31444,C/I,N,41235.0,"1, 5",N
LIDOCAINE-HC 3-0.5% CRM/APPL,00168047914,1.94633,C/I,N,41235.0,"1, 5",Y
LIDOCAINE-HC 3-0.5% CRM/APPL,13925015714,1.94633,C/I,N,41235.0,"1, 5",Y
LIDOCAINE-HC 3-0.5% CRM/APPL,59088081914,1.94633,C/I,N,41235.0,"1, 5",Y
LIDOCAINE-PRILOCAINE CRM,00115146845,0.53801,C/I,N,41235.0,"1, 5, 6",N
LIDOCAINE-PRILOCAINE CRM,00168035730,0.53801,C/I,N,41235.0,"1, 5",Y
LIDOCAINE-PRILOCAINE CRM,00781705803,0.53801,C/I,N,41235.0,"1, 5",Y
LIDOCAINE-PRILOCAINE CRM,50383066730,0.53801,C/I,N,41235.0,"1, 5",Y
LIDODERM 5% PATCH,63481068706,7.32408,C/I,N,41235.0,2.0,N
LINDANE 1% LOT,60432083360,1.69342,C/I,N,41235.0,"1, 5",Y
LINDANE 1% LOT,61748040102,1.69342,C/I,N,41235.0,"1, 5",Y
LINDANE 1% SHAMPOO            ,60432083460,1.75304,C/I,N,41235.0,"4, 5",N
LINDANE 1% SHAMPOO            ,61748040002,1.75304,C/I,N,41235.0,"4, 5",N
LIOTHYRONINE SOD 50 MCG TAB,00378361301,1.13136,C/I,N,41235.0,1.0,Y
LIOTHYRONINE SOD 50 MCG TAB,00574022301,1.13136,C/I,N,41235.0,1.0,Y
LIOTHYRONINE SODIUM 25 MCG TAB,00378361201,0.76163,C/I,N,41235.0,1.0,Y
LIOTHYRONINE SODIUM 25 MCG TAB,00378361210,0.76163,C/I,N,41235.0,1.0,Y
LIOTHYRONINE SODIUM 25 MCG TAB,00574022201,0.76163,C/I,N,41235.0,1.0,Y
LIOTHYRONINE SODIUM 5 MCG TAB,00378361101,0.58184,C/I,N,41235.0,1.0,Y
LIOTHYRONINE SODIUM 5 MCG TAB,00378361110,0.58184,C/I,N,41235.0,1.0,Y
LIOTHYRONINE SODIUM 5 MCG TAB,00574022001,0.58184,C/I,N,41235.0,1.0,Y
LIPITOR 10 MG TAB,00071015523,3.85728,C/I,N,41235.0,2.0,N
LIPITOR 10 MG TAB,00071015534,3.85728,C/I,N,41235.0,2.0,N
LIPITOR 10 MG TAB,00071015540,3.85728,C/I,N,41235.0,2.0,N
LIPITOR 20 MG TAB,00071015623,5.51894,C/I,N,41235.0,2.0,N
LIPITOR 20 MG TAB,00071015640,5.51894,C/I,N,41235.0,2.0,N
LIPITOR 20 MG TAB,00071015694,5.51894,C/I,N,41235.0,2.0,N
LIPITOR 40 MG TAB,00071015723,5.51383,C/I,N,41235.0,2.0,N
LIPITOR 40 MG TAB,00071015740,5.51383,C/I,N,41235.0,2.0,N
LIPITOR 40 MG TAB,00071015773,5.51383,C/I,N,41235.0,2.0,N
LIPITOR 40 MG TAB,00071015788,5.51383,C/I,N,41235.0,2.0,N
LIPITOR 80 MG TAB,00071015823,5.50458,C/I,N,41235.0,2.0,N
LIPITOR 80 MG TAB,00071015873,5.50458,C/I,N,41235.0,2.0,N
LIPITOR 80 MG TAB,00071015888,5.50458,C/I,N,41235.0,2.0,N
LIPITOR 80 MG TAB,00071015892,5.50458,C/I,N,41235.0,2.0,N
LIPOFEN 150 MG CAP,66869014730,3.59473,C/I,N,41235.0,2.0,N
LIPOFEN 50 MG CAPSULE,66869013730,1.66587,C/I,N,41235.0,4.0,N
LIQ ANTACID SUS,00067032862,0.01369,C/I,Y,41235.0,"4, 5",N
LIQ ANTACID SUS,00067032871,0.0058,C/I,Y,41235.0,"1, 5",Y
LIQ ANTACID SUS,00113035740,0.0058,C/I,Y,41235.0,"1, 5",Y
LIQ ANTACID SUS,00113085140,0.0058,C/I,Y,41235.0,"1, 5",Y
LIQ ANTACID SUS,00536002583,0.0058,C/I,Y,41235.0,"1, 5",Y
LIQ ANTACID SUS,00536194583,0.0058,C/I,Y,41235.0,"1, 5",Y
LIQ ANTACID SUS,00904000414,0.0058,C/I,Y,41235.0,"1, 5",Y
LIQ ANTACID SUS,00904572114,0.0058,C/I,Y,41235.0,"1, 5",Y
LIQ ANTACID SUS,15127054073,0.0058,C/I,Y,41235.0,"1, 5",Y
LIQ ANTACID SUS,15127088352,0.0058,C/I,Y,41235.0,"1, 5",Y
LIQ ANTACID SUS,24385035640,0.0058,C/I,Y,41235.0,"1, 5",Y
LIQ ANTACID SUS,24385035740,0.0058,C/I,Y,41235.0,"1, 5",Y
LIQ ANTACID SUS,36800035740,0.0058,C/I,Y,41235.0,"1, 5",Y
LIQ ANTACID SUS,36800085140,0.0058,C/I,Y,41235.0,"1, 5",Y
LIQ ANTACID SUS,37205031440,0.0058,C/I,Y,41235.0,"1, 5",Y
LIQ ANTACID SUS,37205053040,0.0058,C/I,Y,41235.0,"1, 5",Y
LIQ ANTACID SUS,49348001939,0.0058,C/I,Y,41235.0,"1, 5",Y
LIQ ANTACID SUS,49348002039,0.0058,C/I,Y,41235.0,"1, 5",Y
LIQ ANTACID SUS,62011014701,0.0058,C/I,Y,41235.0,"1, 5",Y
LIQ ANTACID SUS,62011014801,0.0058,C/I,Y,41235.0,"1, 5",Y
LIQ ANTACID SUS,62107002011,0.0058,C/I,Y,41235.0,"1, 5",Y
LIQ ANTACID SUS,62107002211,0.0058,C/I,Y,41235.0,"1, 5",Y
LIQ ANTACID SUS,62107008111,0.0058,C/I,Y,41235.0,"1, 5",Y
LIQ ANTACID SUS,63868069457,0.0058,C/I,Y,41235.0,"1, 5",Y
LIQ ANTACID SUS,63868071257,0.0058,C/I,Y,41235.0,"1, 5",Y
LISINOPRIL 10 MG TAB,00143126701,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00143126710,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00172375900,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00172375910,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00172375960,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00172375970,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00172375980,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00185010101,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00185010110,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00378207401,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00378207410,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00591040701,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00591040710,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00603421102,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00603421121,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00603421128,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00603421132,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00603421134,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00603421160,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00781166692,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00904580843,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00904580846,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00904580848,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00904580861,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00904580880,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00904580889,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,00904580893,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,24658024210,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,24658024215,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,24658024218,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,24658024230,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,24658024245,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,24658024290,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,51079098201,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,51079098217,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,51079098219,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,51079098220,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,51079098230,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,51079098256,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,54458099710,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,59762227201,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,59762227203,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,60505018600,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,60505018601,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,63304053301,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,63739034910,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,64679092901,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,64679092906,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,65862003901,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,65862003905,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,65862003999,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,68084006101,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,68180051401,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,68180051403,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 10 MG TAB,68180051409,0.02208,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,00143126501,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,00143126510,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,00172375700,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,00172375710,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,00172375760,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,00172375770,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,00185002501,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,00185002510,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,00378207201,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,00591040501,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,00591040505,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,00603420921,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,00603420928,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,24658024010,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,24658024090,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,54458099909,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,60505018400,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,63304053101,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,64679092701,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,64679092705,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,65862003701,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,65862003705,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,68084005801,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,68180051201,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,68180051202,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 2.5 MG TAB,68180051209,0.01658,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00143126801,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00143126809,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00143126810,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00172376010,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00172376060,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00172376070,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00172376080,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00185010201,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00185010210,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00378207501,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00378207510,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00591040801,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00591040810,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00603421202,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00603421221,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00603421228,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00603421232,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00603421234,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00603421260,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00781166792,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00904580943,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00904580946,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00904580948,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00904580961,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00904580980,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00904580989,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,00904580993,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,24658024310,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,24658024315,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,24658024318,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,24658024330,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,24658024345,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,24658024390,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,51079098301,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,51079098317,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,51079098319,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,51079098320,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,51079098330,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,51079098356,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,54458099610,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,59762227301,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,59762227303,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,59762227307,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,60505018700,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,60505018701,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,63304053401,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,63739035010,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,64679094101,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,64679094106,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,65862004001,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,65862004005,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,65862004099,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,68084006201,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,68180051501,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,68180051503,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,68180051509,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 20 MG TAB,68645027254,0.03044,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,00143128001,0.08455,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,00143128010,0.08455,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,00172376210,0.08455,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,00172376260,0.08455,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,00172376270,0.08455,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,00185010301,0.08455,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,00185010310,0.08455,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,00378207701,0.08455,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,00591088501,0.08455,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,00603421321,0.08455,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,00603421328,0.08455,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,24658024401,0.08455,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,24658024410,0.08455,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,54458099510,0.08455,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,59762227401,0.08455,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,59762227403,0.08455,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,59762227407,0.08455,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,60505018800,0.08455,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,63304059901,0.08455,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,64679095301,0.08455,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,64679095305,0.08455,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,65862004101,0.08455,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,68180051601,0.08455,C/I,N,41235.0,1.0,Y
LISINOPRIL 30 MG TAB,68180051602,0.08455,C/I,N,41235.0,1.0,Y
