,,,,,,,,,,
CMS,,,,,,,,,,
Weekly NADAC Reference File as of 09/24/2014,,,,,,,,,,
NDC Description,NDC,"NADAC
Per Unit","Effective
Date","Pricing
Unit","Pharmacy
Type
Indicator",OTC,"Explanation
Code","Classification
for Rate
Setting","Corresponding
Generic Drug
NADAC
Per Unit","Corresponding
Generic Drug
Effective
Date"
LOTRONEX 0.5 MG TABLET,65483089403,18.11620,02/27/2014,EA,C/I,N,2,B,,
LOTRONEX 1 MG TABLET,65483089503,36.31897,02/27/2014,EA,C/I,N,2,B,,
LOVASTATIN 10 MG TABLET,00093092606,0.07512,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,00093092610,0.07512,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,00185007001,0.07512,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,00185007010,0.07512,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,00185007060,0.07512,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,00378651091,0.07512,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,45963063301,0.07512,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,45963063304,0.07512,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,54458091610,0.07512,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,54458093810,0.07512,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,60505017700,0.07512,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,61442014101,0.07512,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,61442014110,0.07512,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,61442014160,0.07512,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,68001021300,0.07512,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,68001021306,0.07512,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,68001021308,0.07512,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,68084055801,0.07512,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,68180046701,0.07512,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,68180046703,0.07512,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,68180046707,0.07512,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,00093057606,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,00093057610,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,00185007201,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,00185007210,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,00185007260,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,00378652005,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,00378652091,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,45963063401,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,45963063404,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,51079097501,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,51079097520,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,54458091510,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,54458093710,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,60505017800,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,61442014201,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,61442014205,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,61442014210,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,61442014260,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,63739028110,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,68001022400,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,68001022406,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,68001022408,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,68084055901,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,68180046801,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,68180046803,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,68180046805,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,68180046807,0.07777,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,00093092806,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,00093092810,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,00185007401,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,00185007410,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,00185007460,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,00378654005,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,00378654091,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,45963063501,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,45963063504,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,54458091410,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,54458093610,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,60505017900,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,61442014301,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,61442014305,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,61442014310,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,61442014360,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,68001021400,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,68001021406,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,68001021408,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,68084056001,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,68180046901,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,68180046903,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,68180046905,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,68180046907,0.08424,09/17/2014,EA,C/I,N,1,G,,
LOVAZA 1 GM CAPSULE,00173078302,1.85861,04/01/2014,EA,C/I,N,2,B,1.57683,09/17/2014
LOVENOX 100 MG/ML SYRINGE,00075062300,80.13671,08/20/2014,ML,C/I,N,"4, 5",B,28.25931,09/17/2014
LOVENOX 100 MG/ML SYRINGE,00075062301,80.13671,08/20/2014,ML,C/I,N,"4, 5",B,28.25931,09/17/2014
LOVENOX 40 MG/0.4 ML SYRINGE,00075062040,79.47143,08/20/2014,ML,C/I,N,"4, 5",B,29.12341,09/17/2014
LOVENOX 40 MG/0.4 ML SYRINGE,00075062041,79.47143,08/20/2014,ML,C/I,N,"4, 5",B,29.12341,09/17/2014
LOVENOX 80 MG/0.8 ML SYRINGE,00075062280,80.59036,08/20/2014,ML,C/I,N,"4, 5",B,28.73187,09/17/2014
LOVENOX 80 MG/0.8 ML SYRINGE,00075062281,80.59036,08/20/2014,ML,C/I,N,"4, 5",B,28.73187,09/17/2014
LOW-OGESTREL-28 TABLET,52544084728,0.55119,09/17/2014,EA,C/I,N,1,G,,
LOXAPINE 10 MG CAPSULE,00378701001,0.44988,09/17/2014,EA,C/I,N,1,G,,
LOXAPINE 10 MG CAPSULE,00527139501,0.44988,09/17/2014,EA,C/I,N,1,G,,
LOXAPINE 10 MG CAPSULE,00591037001,0.44988,09/17/2014,EA,C/I,N,1,G,,
LOXAPINE 10 MG CAPSULE,51079090101,0.44988,09/17/2014,EA,C/I,N,1,G,,
LOXAPINE 10 MG CAPSULE,51079090120,0.44988,09/17/2014,EA,C/I,N,1,G,,
LOXAPINE 10 MG CAPSULE,68084000221,0.44988,09/17/2014,EA,C/I,N,1,G,,
LOXAPINE 25 MG CAPSULE,00378702501,0.58492,09/17/2014,EA,C/I,N,1,G,,
LOXAPINE 25 MG CAPSULE,00527139601,0.58492,09/17/2014,EA,C/I,N,1,G,,
LOXAPINE 25 MG CAPSULE,00591037101,0.58492,09/17/2014,EA,C/I,N,1,G,,
LOXAPINE 25 MG CAPSULE,51079090201,0.58492,09/17/2014,EA,C/I,N,1,G,,
LOXAPINE 25 MG CAPSULE,51079090220,0.58492,09/17/2014,EA,C/I,N,1,G,,
LOXAPINE 25 MG CAPSULE,68084000321,0.58492,09/17/2014,EA,C/I,N,1,G,,
LOXAPINE 5 MG CAPSULE,00378700501,0.35973,09/17/2014,EA,C/I,N,1,G,,
LOXAPINE 5 MG CAPSULE,00527139401,0.35973,09/17/2014,EA,C/I,N,1,G,,
LOXAPINE 5 MG CAPSULE,00591036901,0.35973,09/17/2014,EA,C/I,N,1,G,,
LOXAPINE 50 MG CAPSULE,00378705001,0.85553,09/17/2014,EA,C/I,N,1,G,,
LOXAPINE 50 MG CAPSULE,00527139701,0.85553,09/17/2014,EA,C/I,N,1,G,,
LOXAPINE 50 MG CAPSULE,00591037201,0.85553,09/17/2014,EA,C/I,N,1,G,,
LOXAPINE 50 MG CAPSULE,51079090301,0.85553,09/17/2014,EA,C/I,N,1,G,,
LOXAPINE 50 MG CAPSULE,51079090320,0.85553,09/17/2014,EA,C/I,N,1,G,,
LOXAPINE 50 MG CAPSULE,68084000421,0.85553,09/17/2014,EA,C/I,N,1,G,,
LUBRICANT EYE DROPS,37205063605,0.13960,09/17/2014,ML,C/I,Y,"1, 5",G,,
LUBRICANT EYE DROPS,46122001805,0.13960,09/17/2014,ML,C/I,Y,"1, 5",G,,
LUBRICANT EYE DROPS,46122019905,0.13960,09/17/2014,ML,C/I,Y,"1, 5",G,,
LUBRIFRESH PM OINTMENT,00904516838,0.73769,09/17/2014,GM,C/I,Y,"1, 5",G,,
LUDENT FLUORIDE 0.25 MG TB CHW,44946100803,0.02948,09/17/2014,EA,C/I,N,1,G,,
LUDENT FLUORIDE 0.5 MG TB CHEW,44946100903,0.03032,09/17/2014,EA,C/I,N,1,G,,
LUDENT FLUORIDE 0.5 MG TB CHEW,44946100909,0.03032,09/17/2014,EA,C/I,N,1,G,,
LUDENT FLUORIDE 1 MG TAB CHEW,44946101003,0.03200,09/17/2014,EA,C/I,N,1,G,,
LUMIGAN 0.01% EYE DROPS,00023320508,44.38994,07/08/2014,ML,C/I,N,"2, 5",B,,
LUMIGAN 0.01% EYE DROPS,00023320503,44.64203,07/08/2014,ML,C/I,N,"2, 5",B,,
LUMIGAN 0.01% EYE DROPS,00023320505,44.98431,07/08/2014,ML,C/I,N,"2, 5",B,,
LUNESTA 1 MG TABLET,63402019030,10.45957,01/22/2014,EA,C/I,N,2,B,0.70280,09/17/2014
LUNESTA 2 MG TABLET,63402019110,10.43167,09/17/2014,EA,C/I,N,1,B,0.70947,09/17/2014
LUNESTA 3 MG TABLET,63402019310,10.41687,06/18/2014,EA,C/I,N,2,B,0.77215,09/17/2014
LUPRON DEPOT 11.25 MG 3MO KIT,00074366303,2475.88774,12/27/2013,EA,C/I,N,"4, 5",B,,
LUPRON DEPOT 22.5 MG 3MO KIT,00074334603,2974.61187,12/27/2013,EA,C/I,N,"4, 5",B,,
LUPRON DEPOT 3.75 MG KIT,00074364103,823.96144,12/27/2013,EA,C/I,N,"2, 5",B,,
LUTERA-28 TABLET,52544094928,0.49291,09/17/2014,EA,C/I,N,1,G,,
LUVOX CR 100 MG CAPSULE,68727060001,12.15130,04/23/2014,EA,C/I,N,4,B,7.44342,09/17/2014
LUVOX CR 150 MG CAPSULE,68727060101,12.97737,10/15/2013,EA,C/I,N,4,B,7.73843,09/17/2014
LUXIQ 0.12% FOAM,00145002150,4.86600,01/01/2014,GM,C/I,N,"4, 5",B,3.35675,08/20/2014
LUXIQ 0.12% FOAM,40076002150,4.86600,08/06/2014,GM,C/I,N,"4, 5",B,3.35675,08/20/2014
LUZU 1% CREAM,99207085060,6.11948,09/17/2014,GM,C/I,N,"1, 5",B,,
LYRICA 100 MG CAPSULE,00071101541,4.29600,06/01/2014,EA,C/I,N,2,B,,
LYRICA 100 MG CAPSULE,00071101568,4.29600,06/01/2014,EA,C/I,N,2,B,,
LYRICA 150 MG CAPSULE,00071101641,4.30628,06/01/2014,EA,C/I,N,2,B,,
LYRICA 150 MG CAPSULE,00071101668,4.30628,06/01/2014,EA,C/I,N,2,B,,
LYRICA 200 MG CAPSULE,00071101768,4.30009,06/01/2014,EA,C/I,N,2,B,,
LYRICA 225 MG CAPSULE,00071101968,4.30455,06/01/2014,EA,C/I,N,2,B,,
LYRICA 25 MG CAPSULE,00071101268,4.21571,06/01/2014,EA,C/I,N,2,B,,
LYRICA 300 MG CAPSULE,00071101868,4.26670,06/01/2014,EA,C/I,N,2,B,,
LYRICA 50 MG CAPSULE,00071101341,4.30312,06/01/2014,EA,C/I,N,2,B,,
LYRICA 50 MG CAPSULE,00071101368,4.30312,06/01/2014,EA,C/I,N,2,B,,
LYRICA 75 MG CAPSULE,00071101441,4.30686,06/01/2014,EA,C/I,N,2,B,,
LYRICA 75 MG CAPSULE,00071101468,4.30686,06/01/2014,EA,C/I,N,2,B,,
LYSTEDA 650 MG TABLET,55566210001,4.65193,09/17/2014,EA,C/I,N,1,B,3.65993,09/17/2014
LYSTEDA 650 MG TABLET,55566210002,4.65193,09/17/2014,EA,C/I,N,1,B,3.65993,09/17/2014
LYSTEDA 650 MG TABLET,55566211002,4.65193,09/17/2014,EA,C/I,N,1,B,3.65993,09/17/2014
LYZA 0.35 MG TABLET,50102010001,0.54715,09/17/2014,EA,C/I,N,1,G,,
LYZA 0.35 MG TABLET,50102010048,0.54715,09/17/2014,EA,C/I,N,1,G,,
M-END DM SYRUP,12830081016,0.05449,08/20/2014,ML,C/I,Y,"4, 5",G,,
M-END DMX LIQUID,12830081616,0.06303,02/19/2014,ML,C/I,Y,"4, 5, 6",B,,
M-END PE LIQUID,12830075412,0.05163,03/19/2014,ML,C/I,Y,"4, 5",G,,
M-END WC LIQUID,12830073516,0.04584,03/19/2014,ML,C/I,Y,"4, 5",G,,
MACRODANTIN 25 MG CAPSULE,52427028601,7.56632,03/19/2014,EA,C/I,N,4,B,,
MAG DELAY 64 MG TABLET,00904791152,0.07592,09/17/2014,EA,C/I,Y,1,G,,
MAGNESIUM CITRATE SOLUTION,00904630477,0.00439,09/17/2014,ML,C/I,Y,"1, 5",G,,
MAGNESIUM CITRATE SOLUTION,24385060010,0.00469,09/17/2014,ML,C/I,Y,"1, 5",G,,
MAGNESIUM CITRATE SOLUTION,24385091010,0.00469,09/17/2014,ML,C/I,Y,"1, 5",G,,
MAGNESIUM OXIDE 400 MG TABLET,00603020922,0.02822,09/17/2014,EA,C/I,Y,1,G,,
MAGNESIUM OXIDE 400 MG TABLET,51645078508,0.02822,09/17/2014,EA,C/I,Y,1,G,,
MAGNESIUM OXIDE 400 MG TABLET,63739035401,0.02822,09/17/2014,EA,C/I,Y,1,G,,
MAGNESIUM OXIDE 400 MG TABLET,63739035410,0.02822,09/17/2014,EA,C/I,Y,1,G,,
MAGNESIUM OXIDE 400 MG TABLET,76439021712,0.02822,09/17/2014,EA,C/I,Y,1,G,,
MAGONATE 54 MG/5 ML LIQUID,00187526701,0.02470,06/18/2014,ML,C/I,Y,"4, 5, 6",G,,
MAJOR-PREP HEMORRHOIDAL OINT,00904635602,0.04870,09/17/2014,GM,C/I,Y,"1, 5",G,,
MALARONE 250-100 MG TABLET,00173067501,6.57475,03/19/2014,EA,C/I,N,4,B,5.33960,09/17/2014
MALARONE 250-100 MG TABLET,00173067502,6.57475,03/19/2014,EA,C/I,N,4,B,5.33960,09/17/2014
MALATHION 0.5% LOTION,51672527704,2.80791,09/17/2014,ML,C/I,N,"1, 5, 6",G,,
MALATHION 0.5% LOTION,51672529404,2.80791,09/17/2014,ML,C/I,N,"1, 5",G,,
MAPAP 160 MG/5 ML ELIXIR,00904198516,0.00686,09/17/2014,ML,C/I,Y,"1, 5",G,,
MAPAP 160 MG/5 ML ELIXIR,00904198500,0.01179,09/17/2014,ML,C/I,Y,"1, 5",G,,
MAPAP 160 MG/5 ML ELIXIR,00904198520,0.01179,09/17/2014,ML,C/I,Y,"1, 5",G,,
MAPAP 160 MG/5 ML SUSPENSION,00904630820,0.01779,09/17/2014,ML,C/I,Y,"1, 5",G,,
MAPAP 325 MG TABLET,00904198251,0.01085,09/17/2014,EA,C/I,Y,1,G,,
MAPAP 325 MG TABLET,00904198259,0.01085,09/17/2014,EA,C/I,Y,1,G,,
MAPAP 325 MG TABLET,00904198260,0.01085,09/17/2014,EA,C/I,Y,1,G,,
MAPAP 325 MG TABLET,00904198261,0.01085,09/17/2014,EA,C/I,Y,1,G,,
MAPAP 325 MG TABLET,00904198280,0.01085,09/17/2014,EA,C/I,Y,1,G,,
MAPAP 500 MG CAPLET,00904198324,0.02181,09/17/2014,EA,C/I,Y,1,G,,
MAPAP 500 MG CAPLET,00904198340,0.02181,09/17/2014,EA,C/I,Y,1,G,,
MAPAP 500 MG CAPLET,00904198351,0.02181,09/17/2014,EA,C/I,Y,1,G,,
MAPAP 500 MG CAPLET,00904198359,0.02181,09/17/2014,EA,C/I,Y,1,G,,
MAPAP 500 MG CAPLET,00904198380,0.02181,09/17/2014,EA,C/I,Y,1,G,,
MAPAP 500 MG CAPLET,00904198394,0.02181,09/17/2014,EA,C/I,Y,1,G,,
MAPAP 500 MG CAPSULE,00904198760,0.04498,09/17/2014,EA,C/I,Y,1,G,,
MAPAP 500 MG CAPSULE,00904198780,0.04498,09/17/2014,EA,C/I,Y,1,G,,
MAPAP 500 MG GELCAP,00904581651,0.02181,09/17/2014,EA,C/I,Y,1,G,,
MAPAP 500 MG GELCAP,00904581660,0.02181,09/17/2014,EA,C/I,Y,1,G,,
MAPAP 500 MG TABLET,00904198859,0.02181,09/17/2014,EA,C/I,Y,1,G,,
MAPAP 500 MG TABLET,00904198860,0.02181,09/17/2014,EA,C/I,Y,1,G,,
MAPAP 500 MG TABLET,00904198861,0.02181,09/17/2014,EA,C/I,Y,1,G,,
MAPAP 500 MG TABLET,00904198880,0.02181,09/17/2014,EA,C/I,Y,1,G,,
MAPAP 80 MG TABLET CHEW,00904525646,0.03659,09/17/2014,EA,C/I,Y,1,G,,
MAPAP ARTHRITIS ER 650 MG CPLT,00904576960,0.06245,09/17/2014,EA,C/I,Y,1,G,,
MAPAP COLD FORMULA CAPLET,00904578624,0.09316,03/19/2014,EA,C/I,Y,4,G,,
MAPAP PM CAPLET,00904765151,0.04136,09/17/2014,EA,C/I,Y,1,G,,
MAPAP SINUS CAPLET,00904578324,0.06711,09/17/2014,EA,C/I,Y,1,G,,
MAR-COF CG LIQUID,00682047516,0.09759,05/21/2014,ML,C/I,Y,"4, 5",G,,
MARCAINE 0.5% VIAL,00409161050,0.08324,07/23/2014,ML,C/I,N,"4, 5",B,,
MARGESIC CAPSULE,00682080401,1.62071,09/17/2014,EA,C/I,N,1,G,,
MARLISSA-28 TABLET,68462038829,0.54367,09/17/2014,EA,C/I,N,1,G,,
MARLISSA-28 TABLET,68462038884,0.54367,09/17/2014,EA,C/I,N,1,G,,
MASANTI LIQUID,24385034040,0.00727,09/17/2014,ML,C/I,Y,"1, 5",G,,
MATZIM LA 180 MG TABLET,52544069119,2.30146,09/17/2014,EA,C/I,N,1,G,,
MATZIM LA 180 MG TABLET,52544069130,2.30146,09/17/2014,EA,C/I,N,1,G,,
MATZIM LA 240 MG TABLET,52544069219,2.64955,09/17/2014,EA,C/I,N,1,G,,
MATZIM LA 240 MG TABLET,52544069230,2.64955,09/17/2014,EA,C/I,N,1,G,,
MATZIM LA 300 MG TABLET,52544069319,3.29570,07/23/2014,EA,C/I,N,4,G,,
MATZIM LA 300 MG TABLET,52544069330,3.29570,07/23/2014,EA,C/I,N,4,G,,
MATZIM LA 360 MG TABLET,52544069419,3.45483,09/17/2014,EA,C/I,N,1,G,,
MATZIM LA 360 MG TABLET,52544069430,3.45483,09/17/2014,EA,C/I,N,1,G,,
MATZIM LA 420 MG TABLET,52544069519,3.78662,03/19/2014,EA,C/I,N,4,G,,
MATZIM LA 420 MG TABLET,52544069530,3.78662,03/19/2014,EA,C/I,N,4,G,,
MAVIK 4 MG TABLET,00074228013,1.80140,07/01/2014,EA,C/I,N,4,B,0.32721,09/17/2014
MAXAIR AUTOHALER 0.2 MG AERO,99207028040,43.15455,11/01/2013,GM,C/I,N,"4, 5",B,,
MAXALT 10 MG TABLET,00006026718,33.11167,07/23/2014,EA,C/I,N,2,B,1.53815,09/17/2014
MAXALT 5 MG TABLET,00006026618,33.41211,09/26/2013,EA,C/I,N,4,B,1.30616,09/17/2014
MAXALT MLT 10 MG TABLET,00006380118,33.48217,07/23/2014,EA,C/I,N,2,B,1.48228,09/17/2014
MAXALT MLT 5 MG TABLET,00006380018,32.13255,10/24/2013,EA,C/I,N,4,B,1.46488,09/17/2014
MAXARON FORTE TABLET,11528013301,0.88622,01/22/2014,EA,C/I,N,4,G,,
MAXIDEX 0.1% EYE DROPS,00998061505,11.93960,08/20/2014,ML,C/I,N,"4, 5",B,,
"MAXIMUM D3 10,000 UNITS CAP",66594099905,0.67175,09/17/2014,EA,C/I,Y,1,G,,
MAXIPHEN TABLET,58605042201,0.07928,09/17/2014,EA,C/I,Y,1,G,,
MAXZIDE 37.5 MG-25 MG TABLET,00378046401,1.47720,09/17/2014,EA,C/I,N,1,B,0.17242,09/17/2014
MAXZIDE 75 MG-50 MG TABLET,00378046001,3.29339,04/17/2014,EA,C/I,N,4,B,0.20276,09/17/2014
MECLIZINE 12.5 MG CAPLET,13811064601,0.03045,09/17/2014,EA,C/I,Y,1,G,,
MECLIZINE 12.5 MG CAPLET,13811064610,0.03045,09/17/2014,EA,C/I,Y,1,G,,
MECLIZINE 12.5 MG TABLET,00536398501,0.03045,09/17/2014,EA,C/I,Y,1,G,,
MECLIZINE 12.5 MG TABLET,00536398510,0.03045,09/17/2014,EA,C/I,Y,1,G,,
MECLIZINE 12.5 MG TABLET,00781134501,0.03045,09/17/2014,EA,C/I,Y,1,G,,
MECLIZINE 12.5 MG TABLET,00378548510,0.23492,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 12.5 MG TABLET,00378548577,0.23492,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 12.5 MG TABLET,42806001201,0.23492,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 12.5 MG TABLET,42806001210,0.23492,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 12.5 MG TABLET,49884003401,0.23492,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 12.5 MG TABLET,49884003410,0.23492,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 12.5 MG TABLET,51079008901,0.23492,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 12.5 MG TABLET,51079008920,0.23492,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 12.5 MG TABLET,59746012206,0.23492,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 12.5 MG TABLET,59746012210,0.23492,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 12.5 MG TABLET,65162044110,0.23492,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 12.5 MG TABLET,65162044111,0.23492,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 12.5 MG TABLET,65162044150,0.23492,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 12.5 MG TABLET,68084049001,0.23492,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 25 MG TABLET,10267269101,0.13900,09/17/2014,EA,C/I,Y,1,G,,
MECLIZINE 25 MG TABLET,13811064701,0.13900,09/17/2014,EA,C/I,Y,1,G,,
MECLIZINE 25 MG TABLET,13811064710,0.13900,09/17/2014,EA,C/I,Y,1,G,,
MECLIZINE 25 MG TABLET,00378548610,0.24331,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 25 MG TABLET,00378548677,0.24331,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 25 MG TABLET,42806001401,0.24331,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 25 MG TABLET,42806001410,0.24331,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 25 MG TABLET,49884003501,0.24331,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 25 MG TABLET,49884003510,0.24331,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 25 MG TABLET,51079009001,0.24331,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 25 MG TABLET,51079009020,0.24331,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 25 MG TABLET,59746012106,0.24331,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 25 MG TABLET,59746012110,0.24331,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 25 MG TABLET,65162044210,0.24331,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 25 MG TABLET,65162044211,0.24331,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 25 MG TABLET,65162044250,0.24331,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 25 MG TABLET,68084049101,0.24331,09/17/2014,EA,C/I,N,1,G,,
MECLIZINE 25 MG TABLET CHEW,00536399001,0.03080,09/17/2014,EA,C/I,Y,1,G,,
MECLIZINE 25 MG TABLET CHEW,13811064801,0.03080,09/17/2014,EA,C/I,Y,1,G,,
MECLIZINE 25 MG TABLET CHEW,13811064810,0.03080,09/17/2014,EA,C/I,Y,1,G,,
MEDI PADS,00904505960,0.02492,07/23/2014,EA,C/I,Y,"4, 5",G,,
MEDI-PHEDRYL 25 MG CAPSULE,49614046262,0.02980,09/17/2014,EA,C/I,Y,1,G,,
MEDI-PHEDRYL 25 MG CAPSULE,49614046278,0.02980,09/17/2014,EA,C/I,Y,1,G,,
MEDROL 4 MG DOSEPAK,00009005604,1.63224,06/01/2014,EA,C/I,N,4,B,0.75496,09/17/2014
MEDROXYPROGESTERONE 10 MG TAB,00555077902,0.14684,09/17/2014,EA,C/I,N,1,G,,
MEDROXYPROGESTERONE 10 MG TAB,00555077904,0.14684,09/17/2014,EA,C/I,N,1,G,,
MEDROXYPROGESTERONE 10 MG TAB,59762374202,0.14684,09/17/2014,EA,C/I,N,"1, 6",G,,
