DRAFT,,,,,,,,,,
CMS,,,,,,,,,,
Weekly NADAC Reference File as of 08/15/2013,,,,,,,,,,
NDC Description,NDC,"NADAC
Per Unit","Effective
Date","Pricing
Unit","Pharmacy
Type
Indicator",OTC,"Explanation
Code","Classification
for Rate
Setting","Corresponding
Generic Drug
NADAC
Per Unit","Corresponding
Generic Drug
Effective
Date"
GLYBURIDE-METFORMIN 2.5-500 MG,23155023401,0.08598,41473.0,EA,C/I,N,1,G,,
GLYBURIDE-METFORMIN 2.5-500 MG,23155023405,0.08598,41473.0,EA,C/I,N,1,G,,
GLYBURIDE-METFORMIN 2.5-500 MG,59762233106,0.08598,41473.0,EA,C/I,N,1,G,,
GLYBURIDE-METFORMIN 2.5-500 MG,59762233108,0.08598,41473.0,EA,C/I,N,1,G,,
GLYBURIDE-METFORMIN 2.5-500 MG,65862008101,0.08598,41473.0,EA,C/I,N,1,G,,
GLYBURIDE-METFORMIN 2.5-500 MG,65862008105,0.08598,41473.0,EA,C/I,N,1,G,,
GLYBURIDE-METFORMIN 5-500 MG,00093571201,0.08076,41473.0,EA,C/I,N,1,G,,
GLYBURIDE-METFORMIN 5-500 MG,00093571205,0.08076,41473.0,EA,C/I,N,1,G,,
GLYBURIDE-METFORMIN 5-500 MG,00093571219,0.08076,41473.0,EA,C/I,N,1,G,,
GLYBURIDE-METFORMIN 5-500 MG,00093571293,0.08076,41473.0,EA,C/I,N,1,G,,
GLYBURIDE-METFORMIN 5-500 MG,00228275311,0.08076,41473.0,EA,C/I,N,1,G,,
GLYBURIDE-METFORMIN 5-500 MG,00228275350,0.08076,41473.0,EA,C/I,N,1,G,,
GLYBURIDE-METFORMIN 5-500 MG,23155023501,0.08076,41473.0,EA,C/I,N,1,G,,
GLYBURIDE-METFORMIN 5-500 MG,23155023505,0.08076,41473.0,EA,C/I,N,1,G,,
GLYBURIDE-METFORMIN 5-500 MG,45963075302,0.08076,41473.0,EA,C/I,N,1,G,,
GLYBURIDE-METFORMIN 5-500 MG,59762233206,0.08076,41473.0,EA,C/I,N,1,G,,
GLYBURIDE-METFORMIN 5-500 MG,59762233208,0.08076,41473.0,EA,C/I,N,1,G,,
GLYBURIDE-METFORMIN 5-500 MG,65862008201,0.08076,41473.0,EA,C/I,N,1,G,,
GLYBURIDE-METFORMIN 5-500 MG,65862008205,0.08076,41473.0,EA,C/I,N,1,G,,
GLYCERIN 99.5% LIQUID,24385003330,0.02295,41473.0,ML,C/I,Y,"1, 5",G,,
GLYCERIN ADULT SUPPOSITORY,00603051119,0.05937,41473.0,EA,C/I,Y,1,G,,
GLYCERIN ADULT SUPPOSITORY,00904266717,0.05937,41473.0,EA,C/I,Y,1,G,,
GLYCERIN ADULT SUPPOSITORY,00904266760,0.05937,41473.0,EA,C/I,Y,1,G,,
GLYCERIN ADULT SUPPOSITORY,24385032063,0.05937,41473.0,EA,C/I,Y,1,G,,
GLYCERIN ADULT SUPPOSITORY,24385032071,0.05937,41473.0,EA,C/I,Y,1,G,,
GLYCERIN ADULT SUPPOSITORY,49614032063,0.05937,41473.0,EA,C/I,Y,1,G,,
GLYCERIN INFANT SUPPOSITORY,00904266612,0.09026,41473.0,EA,C/I,Y,1,G,,
GLYCERIN PEDIATRIC SUPPOS,00904266617,0.09026,41473.0,EA,C/I,Y,1,G,,
GLYCERIN PEDIATRIC SUPPOS,24385031763,0.09026,41473.0,EA,C/I,Y,1,G,,
GLYCOLAX POWDER,62175019007,0.02764,41473.0,GM,C/I,Y,"1, 5",G,,
GLYCOLAX POWDER,62175019031,0.0349,41473.0,GM,C/I,Y,"1, 5",G,,
GLYCOLAX POWDER,62175019015,0.03721,41473.0,GM,C/I,Y,"1, 5",G,,
GLYCOPYRROLATE 1 MG TABLET,00143125001,0.44984,41473.0,EA,C/I,N,1,G,,
GLYCOPYRROLATE 1 MG TABLET,00603318021,0.44984,41473.0,EA,C/I,N,1,G,,
GLYCOPYRROLATE 1 MG TABLET,49884006501,0.44984,41473.0,EA,C/I,N,1,G,,
GLYCOPYRROLATE 1 MG TABLET,51079070001,0.44984,41473.0,EA,C/I,N,1,G,,
GLYCOPYRROLATE 1 MG TABLET,51079070020,0.44984,41473.0,EA,C/I,N,1,G,,
GLYCOPYRROLATE 1 MG TABLET,55111064801,0.44984,41473.0,EA,C/I,N,1,G,,
GLYCOPYRROLATE 1 MG TABLET,68084023101,0.44984,41473.0,EA,C/I,N,1,G,,
GLYCOPYRROLATE 1 MG TABLET,68084049901,0.44984,41473.0,EA,C/I,N,1,G,,
GLYCOPYRROLATE 2 MG TABLET,00143125101,0.79178,41473.0,EA,C/I,N,1,G,,
GLYCOPYRROLATE 2 MG TABLET,00603318121,0.79178,41473.0,EA,C/I,N,1,G,,
GLYCOPYRROLATE 2 MG TABLET,00677193201,0.79178,41473.0,EA,C/I,N,"1, 6",G,,
GLYCOPYRROLATE 2 MG TABLET,49884006601,0.79178,41473.0,EA,C/I,N,1,G,,
GLYCOPYRROLATE 2 MG TABLET,55111064901,0.79178,41473.0,EA,C/I,N,1,G,,
GLYSET 100 MG TABLET,00009501401,1.64862,41456.0,EA,C/I,N,4,B,,
GLYSET 25 MG TABLET,00009501201,1.25956,41473.0,EA,C/I,N,3,B,,
GLYSET 50 MG TABLET,00009501301,1.40812,41456.0,EA,C/I,N,4,B,,
GNP ALL DAY ALLERGY-D TABLET,24385017562,0.56257,41473.0,EA,C/I,Y,1,G,,
GNP PAIN RELIEVER 500 MG TAB,24385040578,0.02133,41473.0,EA,C/I,Y,1,G,,
GOLYTELY PACKET,52268070001,12.53125,41473.0,EA,C/I,N,1,B,,
GOLYTELY SOLUTION,52268010001,0.00466,41354.0,ML,C/I,N,"2, 5",B,0.00312,41480.0
GOLYTELY SOLUTION,52268010101,0.00466,41354.0,ML,C/I,N,"2, 5",B,0.00312,41480.0
GOODY'S BODY PAIN POWDER PKT,10158099925,0.16225,41326.0,EA,C/I,Y,4,G,,
GRALISE 30-DAY STARTER PACK,13913000616,2.77016,41365.0,EA,C/I,N,4,B,,
GRALISE ER 300 MG TABLET,13913000413,2.65704,41445.0,EA,C/I,N,2,B,,
GRALISE ER 300 MG TABLET,13913000419,2.65704,41445.0,EA,C/I,N,"2, 6",B,,
GRALISE ER 600 MG TABLET,13913000519,2.68285,41365.0,EA,C/I,N,2,B,,
GRANISETRON HCL 1 MG TABLET,00054014308,3.20383,41473.0,EA,C/I,N,1,G,,
GRANISETRON HCL 1 MG TABLET,00054014387,3.20383,41473.0,EA,C/I,N,1,G,,
GRANISETRON HCL 1 MG TABLET,00093748512,3.20383,41473.0,EA,C/I,N,1,G,,
GRANISETRON HCL 1 MG TABLET,00093748519,3.20383,41473.0,EA,C/I,N,1,G,,
GRANISETRON HCL 1 MG TABLET,00093748520,3.20383,41473.0,EA,C/I,N,1,G,,
GRANISETRON HCL 1 MG TABLET,16714022101,3.20383,41473.0,EA,C/I,N,1,G,,
GRANISETRON HCL 1 MG TABLET,16714022130,3.20383,41473.0,EA,C/I,N,1,G,,
GRANISETRON HCL 1 MG TABLET,16714022132,3.20383,41473.0,EA,C/I,N,1,G,,
GRANISETRON HCL 1 MG TABLET,51672413806,3.20383,41473.0,EA,C/I,N,1,G,,
GRANISETRON HCL 1 MG TABLET,51991073520,3.20383,41473.0,EA,C/I,N,1,G,,
GRANISETRON HCL 1 MG TABLET,51991073532,3.20383,41473.0,EA,C/I,N,1,G,,
GRANISETRON HCL 1 MG TABLET,67877018402,3.20383,41473.0,EA,C/I,N,1,G,,
GRANISETRON HCL 1 MG TABLET,67877018420,3.20383,41473.0,EA,C/I,N,1,G,,
GRIFULVIN V 500 MG TABLET,00062021460,7.44868,41326.0,EA,C/I,N,"4, 6",B-ANDA,5.23517,41480.0
GRIS-PEG 125 MG TABLET,00884076304,5.09749,41326.0,EA,C/I,N,4,B,,
GRIS-PEG 250 MG TABLET,00884077304,6.37913,41417.0,EA,C/I,N,4,B,4.77584,41480.0
GRISEOFULVIN 125 MG/5 ML SUSP,00603917154,0.08722,41473.0,ML,C/I,N,"1, 5",G,,
GRISEOFULVIN 125 MG/5 ML SUSP,00093710212,0.09309,41473.0,ML,C/I,N,"1, 5",G,,
GRISEOFULVIN 125 MG/5 ML SUSP,00472001304,0.09309,41473.0,ML,C/I,N,"1, 5",G,,
GRISEOFULVIN 125 MG/5 ML SUSP,45802096826,0.09309,41473.0,ML,C/I,N,"1, 5",G,,
GRISEOFULVIN MICRO 500 MG TAB,64980018601,5.23517,41473.0,EA,C/I,N,1,G,,
GRISEOFULVIN ULTRA 250 MG TAB,64980018501,4.77584,41473.0,EA,C/I,N,1,G,,
GRISEOFULVIN ULTRA 250 MG TAB,68682052001,4.77584,41473.0,EA,C/I,N,"1, 6",G,,
GUAIATUSSIN AC LIQUID,50383008716,0.05285,41473.0,ML,C/I,Y,"1, 5",G,,
GUAIATUSSIN AC LIQUID,50383008704,0.06112,41473.0,ML,C/I,Y,"1, 5",G,,
GUAIFENESIN 100 MG/5 ML SYRUP,00536082585,0.00499,41473.0,ML,C/I,Y,"1, 5",G,,
GUAIFENESIN 200 MG TABLET,00904515460,0.03783,41473.0,EA,C/I,Y,1,G,,
GUAIFENESIN AC COUGH SYRUP,16571030216,0.05285,41473.0,ML,C/I,Y,"1, 5",G,,
GUAIFENESIN ER 600 MG TABLET,45802049858,0.32225,41473.0,EA,C/I,Y,1,G,,
GUAIFENESIN ER 600 MG TABLET,45802049860,0.32225,41473.0,EA,C/I,Y,1,G,,
GUAIFENESIN ER 600 MG TABLET,45802049878,0.32225,41473.0,EA,C/I,Y,1,G,,
GUAIFENESIN-CODEINE SYRUP,00121077516,0.05285,41473.0,ML,C/I,Y,"1, 5",G,,
GUAIFENESIN-CODEINE SYRUP,64376043516,0.05285,41473.0,ML,C/I,N,"1, 5",G,,
GUAIFENESIN-CODEINE SYRUP,00121077504,0.06112,41473.0,ML,C/I,Y,"1, 5",G,,
GUANFACINE 1 MG TABLET,00378116001,0.07368,41473.0,EA,C/I,N,1,G,,
GUANFACINE 1 MG TABLET,00591044401,0.07368,41473.0,EA,C/I,N,1,G,,
GUANFACINE 1 MG TABLET,00904618360,0.07368,41473.0,EA,C/I,N,1,G,,
GUANFACINE 1 MG TABLET,65162071110,0.07368,41473.0,EA,C/I,N,1,G,,
GUANFACINE 2 MG TABLET,00378119001,0.10402,41473.0,EA,C/I,N,1,G,,
GUANFACINE 2 MG TABLET,00591045301,0.10402,41473.0,EA,C/I,N,1,G,,
GUANFACINE 2 MG TABLET,00904618460,0.10402,41473.0,EA,C/I,N,1,G,,
GUANFACINE 2 MG TABLET,65162071310,0.10402,41473.0,EA,C/I,N,1,G,,
GYNAZOLE 1 2% CREAM,64011024601,12.50207,41417.0,GM,C/I,N,"4, 5, 6",B-ANDA,,
GYNE-LOTRIMIN 3 DAY 2% CRM,11523077101,0.37061,41417.0,GM,C/I,Y,"4, 5",B,0.29619,41480.0
GYNE-LOTRIMIN-7 1% CREAM,11523088709,0.13357,41417.0,GM,C/I,Y,"2, 5",B-ANDA,0.07787,41480.0
H.E.A.R. 6.5% EAR DROP,62107000984,0.09596,41473.0,ML,C/I,Y,"1, 5",G,,
HALCION 0.25 MG TABLET,00009001755,2.60585,41456.0,EA,C/I,N,4,B,0.17091,41480.0
HALCION 0.25 MG TABLET,00009001759,2.60585,41456.0,EA,C/I,N,4,B,0.17091,41480.0
HALFLYTELY-BISACODYL BOWEL KIT,52268052302,63.14952,41417.0,EA,C/I,N,2,B,,
HALOBETASOL PROP 0.05% CREAM,00713064086,2.77064,41459.0,GM,C/I,N,"1, 5",G,,
HALOBETASOL PROP 0.05% CREAM,45802012932,2.77064,41459.0,GM,C/I,N,"1, 5",G,,
HALOBETASOL PROP 0.05% CREAM,00713064015,3.9908,41459.0,GM,C/I,N,"1, 5",G,,
HALOBETASOL PROP 0.05% CREAM,45802012935,3.9908,41459.0,GM,C/I,N,"1, 5",G,,
HALOBETASOL PROP 0.05% OINTMNT,00713063986,2.80566,41473.0,GM,C/I,N,"1, 5",G,,
HALOBETASOL PROP 0.05% OINTMNT,45802013132,2.80566,41473.0,GM,C/I,N,"1, 5",G,,
HALOBETASOL PROP 0.05% OINTMNT,00713063915,3.9905,41473.0,GM,C/I,N,"1, 5",G,,
HALOBETASOL PROP 0.05% OINTMNT,45802013135,3.9905,41473.0,GM,C/I,N,"1, 5",G,,
HALOG 0.1% CREAM,10631009476,2.32208,41473.0,GM,C/I,N,"1, 5",B,,
HALOG 0.1% CREAM,10631009430,2.9887,41473.0,GM,C/I,N,"1, 5",B,,
HALOG 0.1% CREAM,10631009420,3.4463,41412.0,GM,C/I,N,"4, 5",B,,
HALONATE PAC COMBO PACK,68712004201,0.62739,41326.0,GM,C/I,N,"4, 5",B-ANDA,,
HALOPERIDOL 0.5 MG TABLET,00378035101,0.05839,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 0.5 MG TABLET,00378035110,0.05839,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 0.5 MG TABLET,00781139101,0.05839,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 0.5 MG TABLET,00781139113,0.05839,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 0.5 MG TABLET,51079073301,0.05839,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 0.5 MG TABLET,51079073320,0.05839,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 1 MG TABLET,00378025701,0.089,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 1 MG TABLET,00378025710,0.089,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 1 MG TABLET,00781139201,0.089,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 1 MG TABLET,00781139213,0.089,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 1 MG TABLET,00904592361,0.089,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 1 MG TABLET,51079073401,0.089,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 1 MG TABLET,51079073420,0.089,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 10 MG TABLET,00378033401,0.62964,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 10 MG TABLET,00781139701,0.62964,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 10 MG TABLET,00781139713,0.62964,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 10 MG TABLET,51079043101,0.62964,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 10 MG TABLET,51079043120,0.62964,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 10 MG TABLET,68084024901,0.62964,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 10 MG TABLET,68382008001,0.62964,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 2 MG TABLET,00378021401,0.11658,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 2 MG TABLET,00378021410,0.11658,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 2 MG TABLET,00781139301,0.11658,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 2 MG TABLET,00781139313,0.11658,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 2 MG TABLET,00904592461,0.11658,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 2 MG TABLET,51079073501,0.11658,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 2 MG TABLET,51079073520,0.11658,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 20 MG TABLET,00378033501,1.29913,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 20 MG TABLET,00781139801,1.29913,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 20 MG TABLET,68084025021,1.29913,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 20 MG TABLET,68382008101,1.29913,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 5 MG TABLET,00378032701,0.18316,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 5 MG TABLET,00378032710,0.18316,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 5 MG TABLET,00781139601,0.18316,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 5 MG TABLET,00781139610,0.18316,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 5 MG TABLET,00781139613,0.18316,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 5 MG TABLET,00904592561,0.18316,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 5 MG TABLET,51079073601,0.18316,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 5 MG TABLET,51079073620,0.18316,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 5 MG TABLET,51079073630,0.18316,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL 5 MG TABLET,51079073656,0.18316,41473.0,EA,C/I,N,1,G,,
HALOPERIDOL DEC 100 MG/ML AMP,10147092205,43.96013,41473.0,ML,C/I,N,"1, 5, 6",G,,
HALOPERIDOL DEC 100 MG/ML VIAL,00703702301,41.2475,41473.0,ML,C/I,N,"1, 5",G,,
HALOPERIDOL DEC 100 MG/ML VIAL,53150048905,41.2475,41473.0,ML,C/I,N,"1, 5, 6",G,,
HALOPERIDOL DEC 100 MG/ML VIAL,60505070301,41.2475,41473.0,ML,C/I,N,"1, 5",G,,
HALOPERIDOL DEC 100 MG/ML VIAL,60505602102,41.2475,41473.0,ML,C/I,N,"1, 5",G,,
HALOPERIDOL DEC 100 MG/ML VIAL,63323047105,41.2475,41473.0,ML,C/I,N,"1, 5",G,,
HALOPERIDOL DEC 100 MG/ML VIAL,53150048505,41.65293,41473.0,ML,C/I,N,"1, 5, 6",G,,
HALOPERIDOL DEC 100 MG/ML VIAL,63323047101,41.65293,41473.0,ML,C/I,N,"1, 5",G,,
HALOPERIDOL DEC 50 MG/ML VIAL,53150041510,22.97833,41473.0,ML,C/I,N,"1, 5, 6",G,,
HALOPERIDOL DEC 50 MG/ML VIAL,63323046901,22.97833,41473.0,ML,C/I,N,"1, 5",G,,
HALOPERIDOL DECAN 50 MG/ML AMP,10147092103,23.00286,41473.0,ML,C/I,N,"1, 5, 6",G,,
HALOPERIDOL LAC 2 MG/ML CONC,00093960412,0.04992,41473.0,ML,C/I,N,"1, 5",G,,
HALOPERIDOL LAC 2 MG/ML CONC,00121058104,0.04992,41473.0,ML,C/I,N,"1, 5",G,,
HALOPERIDOL LAC 2 MG/ML CONC,54838050140,0.04992,41473.0,ML,C/I,N,"1, 5",G,,
HALOPERIDOL LAC 2 MG/ML CONC,00093960423,0.2932,41473.0,ML,C/I,N,"1, 5",G,,
HALOPERIDOL LAC 2 MG/ML CONC,54838050115,0.2932,41473.0,ML,C/I,N,"1, 5",G,,
HALOPERIDOL LAC 5 MG/ML VIAL,00069011302,5.20088,41326.0,ML,C/I,N,"4, 5",G,,
HALOPERIDOL LAC 5 MG/ML VIAL,63323047401,5.20088,41326.0,ML,C/I,N,"4, 5",G,,
HALOPERIDOL LAC 5 MG/ML VIAL,00703704501,6.12483,41326.0,ML,C/I,N,"4, 5",G,,
HALOPERIDOL LAC 5 MG/ML VIAL,25021080601,6.12483,41326.0,ML,C/I,N,"4, 5",G,,
HALOPERIDOL LAC 5 MG/ML VIAL,55390014701,6.12483,41326.0,ML,C/I,N,"4, 5",G,,
HALOPERIDOL LAC 5 MG/ML VIAL,55390014710,6.12483,41326.0,ML,C/I,N,"4, 5",G,,
HALOPERIDOL LAC 5 MG/ML VIAL,63323047410,6.12483,41326.0,ML,C/I,N,"4, 5",G,,
HALOPERIDOL LAC 50 MG/10 ML VL,25021082310,6.12483,41326.0,ML,C/I,N,"4, 5",G,,
HEADACHE FORMULA TABLET,36800043078,0.04803,41473.0,EA,C/I,Y,1,G,,
HEADACHE PAIN RELIEF TABLET,37205070378,0.04803,41473.0,EA,C/I,Y,1,G,,
HEADACHE PM 25-500 MG TABLET,00113035571,0.04394,41473.0,EA,C/I,Y,1,G,,
HEADACHE PM 25-500 MG TABLET,46122013471,0.04394,41473.0,EA,C/I,Y,1,G,,
HEADACHE PM FORMULA 25-500 MG,36800035571,0.04394,41473.0,EA,C/I,Y,1,G,,
HEADACHE RELIEF CAPLET,46122010478,0.04803,41473.0,EA,C/I,Y,1,G,,
HEADACHE RELIEF TABLET,24385043078,0.04803,41473.0,EA,C/I,Y,1,G,,
HEALTHYLAX POWDER PACKET,68084043098,1.7724,41473.0,EA,C/I,Y,1,G,,
HEARTBURN RELIEF 10 MG TABLET,00904552952,0.09622,41473.0,EA,C/I,Y,1,G,,
HEARTBURN RELIEF 10 MG TABLET,00904552987,0.09622,41473.0,EA,C/I,Y,1,G,,
HEARTBURN RELIEF 150 MG TAB,36800004702,0.02154,41473.0,EA,C/I,Y,1,G,,
HEARTBURN RELIEF 150 MG TAB,36800004771,0.02154,41473.0,EA,C/I,Y,1,G,,
HEARTBURN RELIEF 20 MG TABLET,00904578017,0.03807,41473.0,EA,C/I,Y,1,G,,
HEARTBURN RELIEF 20 MG TABLET,00904578051,0.03807,41473.0,EA,C/I,Y,1,G,,
HEARTBURN RELIEF 200 MG TABLET,36800002239,0.14029,41473.0,EA,C/I,Y,1,G,,
HEARTBURN RELIEF 75 MG TABLET,36800027139,0.07719,41473.0,EA,C/I,Y,1,G,,
HEARTBURN RELIEF 75 MG TABLET,36800027172,0.07719,41473.0,EA,C/I,Y,1,G,,
HEATHER TABLET,68462030329,0.64702,41473.0,EA,C/I,N,1,G,,
HECORIA 0.5 MG CAPSULE,00078061605,1.01429,41473.0,EA,C/I,N,1,G,,
HECORIA 1 MG CAPSULE,00078061705,1.72377,41473.0,EA,C/I,N,1,G,,
HECORIA 5 MG CAPSULE,00078061805,9.23417,41473.0,EA,C/I,N,1,G,,
HECTOROL 0.5 MCG CAPSULE,58468012001,11.39297,41397.0,EA,C/I,N,4,B,,
HECTOROL 1 MCG CAPSULE,58468012401,22.58504,41473.0,EA,C/I,N,1,B,,
HECTOROL 2.5 MCG CAPSULE,58468012101,25.98496,41397.0,EA,C/I,N,4,B,,
HELIDAC THERAPY,65483049514,3.332,41326.0,EA,C/I,N,4,B,,
HEM-PREP SUPPOSITORY,00904530424,0.11317,41473.0,EA,C/I,Y,1,G,,
HEMATOGEN FORTE SOFTGEL,63044063321,0.27141,41473.0,EA,C/I,N,1,G,,
HEMENATAL OB + DHA COMBO PACK,76331090430,0.63888,41473.0,EA,C/I,N,1,G,,
HEMOCYTE PLUS CAPSULE,52747080030,0.47189,41445.0,EA,C/I,N,2,B,0.36607,41480.0
HEMOCYTE PLUS CAPSULE,52747080060,0.47189,41445.0,EA,C/I,N,2,B,0.36607,41480.0
HEMOCYTE-F TABLET,52747030630,0.2817,41326.0,EA,C/I,N,4,B,,
HEMOCYTE-F TABLET,52747030670,0.2817,41326.0,EA,C/I,N,4,B,,
HEMORRHOID SUPPOSITORY,37205071516,0.11317,41473.0,EA,C/I,Y,1,G,,
HEMORRHOIDAL CREAM,00113094424,0.05086,41326.0,GM,C/I,Y,"4, 5",G,,
HEMORRHOIDAL CREAM,37205057224,0.05086,41326.0,GM,C/I,Y,"4, 5",G,,
HEMORRHOIDAL OINTMENT,00113040016,0.04058,41326.0,GM,C/I,Y,"4, 5",G,,
HEMORRHOIDAL OINTMENT,00603052052,0.04058,41326.0,GM,C/I,Y,"4, 5",G,,
HEMORRHOIDAL OINTMENT,36800040016,0.04058,41326.0,GM,C/I,Y,"4, 5",G,,
HEMORRHOIDAL SUPPOSITORIES,00113039453,0.11317,41473.0,EA,C/I,Y,1,G,,
HEMORRHOIDAL SUPPOSITORIES,00113039462,0.11317,41473.0,EA,C/I,Y,1,G,,
HEMORRHOIDAL SUPPOSITORIES,00603052411,0.11317,41473.0,EA,C/I,Y,1,G,,
HEMORRHOIDAL SUPPOSITORIES,24385031553,0.11317,41473.0,EA,C/I,Y,1,G,,
HEMORRHOIDAL SUPPOSITORIES,36800039453,0.11317,41473.0,EA,C/I,Y,1,G,,
HEMORRHOIDAL SUPPOSITORIES,36800039462,0.11317,41473.0,EA,C/I,Y,1,G,,
HEMORRHOIDAL SUPPOSITORY,00536138912,0.10375,41417.0,EA,C/I,Y,4,G,,
HEMORRHOIDAL SUPPOSITORY,46122010253,0.10375,41466.0,EA,C/I,Y,"4, 6",G,,
"HEPARIN SOD 10,000 UNIT/ML VL",00409272101,4.40087,41445.0,ML,C/I,N,"4, 5",G,,
"HEPARIN SOD 10,000 UNIT/ML VL",00641041012,4.40087,41445.0,ML,C/I,N,"4, 5",G,,
"HEPARIN SOD 10,000 UNIT/ML VL",25021040301,4.40087,41445.0,ML,C/I,N,"4, 5",G,,
"HEPARIN SOD 10,000 UNIT/ML VL",63323054201,4.40087,41445.0,ML,C/I,N,"4, 5",G,,
"HEPARIN SOD 20,000 UNIT/ML VL",25021040401,9.54728,41326.0,ML,C/I,N,"4, 5",G,,
"HEPARIN SOD 20,000 UNIT/ML VL",63323091501,9.54728,41326.0,ML,C/I,N,"4, 5",G,,
"HEPARIN SOD 5,000 UNIT/ML VIAL",00069005903,1.83396,41473.0,ML,C/I,N,"1, 5, 6",G,,
"HEPARIN SOD 5,000 UNIT/ML VIAL",00409272301,1.83396,41473.0,ML,C/I,N,"1, 5",G,,
"HEPARIN SOD 5,000 UNIT/ML VIAL",00641040012,1.83396,41473.0,ML,C/I,N,"1, 5",G,,
"HEPARIN SOD 5,000 UNIT/ML VIAL",25021040201,1.83396,41473.0,ML,C/I,N,"1, 5",G,,
"HEPARIN SOD 5,000 UNIT/ML VIAL",63323026201,1.83396,41473.0,ML,C/I,N,"1, 5",G,,
"HEPARIN SODIUM 10,000 UNITS/ML VIAL",00069006201,4.40087,41445.0,ML,C/I,N,"4, 5, 6",G,,
HEPSERA 10 MG TABLET,61958050101,33.95834,41326.0,EA,C/I,N,2,B,,
HIST-PSE SOLUTION,60258020130,1.50292,41473.0,ML,C/I,Y,"1, 5",G,,
HM ACETAMINOPHEN PM GELTAB,62011002401,0.04394,41473.0,EA,C/I,Y,1,G,,
HM ACID REDUCER 150 MG TABLET,62011014501,0.02154,41473.0,EA,C/I,Y,1,G,,
HM ACID REDUCER 75 MG TABLET,62011014401,0.07719,41473.0,EA,C/I,Y,1,G,,
HM ACID REDUCER 75 MG TABLET,62011014402,0.07719,41473.0,EA,C/I,Y,1,G,,
HM ADT TUSSIN COUGH CONG DM LQ,62011009201,0.02213,41473.0,ML,C/I,Y,"1, 5",G,,
HM ADT TUSSIN M-S COLD LIQUID,62011009001,0.01457,41473.0,ML,C/I,Y,"1, 5",G,,
HM ADULT TUSSIN CHEST CONG LIQ,62011008901,0.00886,41417.0,ML,C/I,Y,"1, 5",G,,
HM ADULT TUSSIN DM SYRUP,62011009102,0.0079,41473.0,ML,C/I,Y,"1, 5",G,,
HM ADULT TUSSIN DM SYRUP,62011009101,0.01143,41473.0,ML,C/I,Y,"1, 5",G,,
HM ADV ANTACID-ANTIGAS SUSP,62011012201,0.00678,41473.0,ML,C/I,Y,"1, 5",G,,
HM ALL DAY ALLERGY 10 MG TAB,62011005201,0.10387,41473.0,EA,C/I,Y,1,G,,
HM ALL DAY ALLERGY 10 MG TAB,62011005202,0.10387,41473.0,EA,C/I,Y,1,G,,
HM ALLERGY & CONGESTION TABLET,62011012001,0.594,41473.0,EA,C/I,Y,1,G,,
HM ALLERGY 25 MG CAPSULE,62011005601,0.03133,41473.0,EA,C/I,Y,1,G,,
HM ALLERGY 25 MG CAPSULE,62011005603,0.03133,41473.0,EA,C/I,Y,1,G,,
HM ALLERGY 25 MG TABLET,62011005801,0.04265,41473.0,EA,C/I,Y,1,G,,
HM ALLERGY 25 MG TABLET,62011005803,0.04265,41473.0,EA,C/I,Y,1,G,,
