DRAFT,,,,,,,
CMS,,,,,,,
NADAC Reference File as of 12/27/2012,,,,,,,
NDC Description,NDC,"NADAC
Per Unit",Pharmacy Type Indicator,OTC,Date,Explanation Code,Update
FLUOXETINE 40 MG CAP,16714035302,0.23652,C/I,N,41263.0,1.0,N
FLUOXETINE 40 MG CAP,16714035303,0.23652,C/I,N,41263.0,1.0,N
FLUOXETINE 40 MG CAP,16714035304,0.23652,C/I,N,41263.0,1.0,N
FLUOXETINE 40 MG CAP,49884087201,0.23652,C/I,N,41263.0,1.0,N
FLUOXETINE 40 MG CAP,49884087205,0.23652,C/I,N,41263.0,1.0,N
FLUOXETINE 40 MG CAP,49884087211,0.23652,C/I,N,41263.0,1.0,N
FLUOXETINE 40 MG CAP,55111014901,0.23652,C/I,N,41263.0,1.0,N
FLUOXETINE 40 MG CAP,55111014930,0.23652,C/I,N,41263.0,1.0,N
FLUOXETINE 40 MG CAP,63304063201,0.23652,C/I,N,41263.0,1.0,N
FLUOXETINE 40 MG CAP,63304063230,0.23652,C/I,N,41263.0,1.0,N
FLUOXETINE 40 MG CAP,65862019401,0.23652,C/I,N,41263.0,1.0,N
FLUOXETINE 40 MG CAP,65862019430,0.23652,C/I,N,41263.0,1.0,N
FLUOXETINE HCL 60 MG TAB,49909000530,2.29338,C/I,N,41263.0,"1, 6",N
FLUOXETINE HCL 90 MG CAP DR,00555087154,30.12708,C/I,N,41263.0,1.0,N
FLUOXETINE HCL 90 MG CAP DR,00555087188,30.12708,C/I,N,41263.0,1.0,N
FLUOXETINE HCL 90 MG CAP DR,55111028448,30.12708,C/I,N,41263.0,1.0,N
FLUPHENAZINE 1 MG TAB,00378600401,0.06811,C/I,N,41263.0,4.0,N
FLUPHENAZINE 1 MG TAB,00378600405,0.06811,C/I,N,41263.0,4.0,N
FLUPHENAZINE 1 MG TAB,00527178801,0.06811,C/I,N,41263.0,4.0,N
FLUPHENAZINE 1 MG TAB,00527178805,0.06811,C/I,N,41263.0,4.0,N
FLUPHENAZINE 1 MG TAB,00781143601,0.06811,C/I,N,41263.0,4.0,N
FLUPHENAZINE 1 MG TAB,00781143613,0.06811,C/I,N,41263.0,4.0,N
FLUPHENAZINE 1 MG TAB,51079048501,0.06811,C/I,N,41263.0,4.0,N
FLUPHENAZINE 1 MG TAB,51079048520,0.06811,C/I,N,41263.0,4.0,N
FLUPHENAZINE 10 MG TAB,00378609701,0.11826,C/I,N,41263.0,1.0,N
FLUPHENAZINE 10 MG TAB,00378609705,0.11826,C/I,N,41263.0,1.0,N
FLUPHENAZINE 10 MG TAB,00527179101,0.11826,C/I,N,41263.0,1.0,N
FLUPHENAZINE 10 MG TAB,00527179105,0.11826,C/I,N,41263.0,1.0,N
FLUPHENAZINE 10 MG TAB,00781143901,0.11826,C/I,N,41263.0,1.0,N
FLUPHENAZINE 10 MG TAB,51079048801,0.11826,C/I,N,41263.0,1.0,N
FLUPHENAZINE 10 MG TAB,51079048820,0.11826,C/I,N,41263.0,1.0,N
FLUPHENAZINE 2.5 MG TAB,00378600901,0.074,C/I,N,41263.0,1.0,N
FLUPHENAZINE 2.5 MG TAB,00378600905,0.074,C/I,N,41263.0,1.0,N
FLUPHENAZINE 2.5 MG TAB,00527178901,0.074,C/I,N,41263.0,1.0,N
FLUPHENAZINE 2.5 MG TAB,00781143701,0.074,C/I,N,41263.0,1.0,N
FLUPHENAZINE 2.5 MG TAB,51079048601,0.074,C/I,N,41263.0,1.0,N
FLUPHENAZINE 2.5 MG TAB,51079048620,0.074,C/I,N,41263.0,1.0,N
FLUPHENAZINE 5 MG TAB,00378607401,0.08966,C/I,N,41263.0,1.0,N
FLUPHENAZINE 5 MG TAB,00378607405,0.08966,C/I,N,41263.0,1.0,N
FLUPHENAZINE 5 MG TAB,00527179001,0.08966,C/I,N,41263.0,1.0,N
FLUPHENAZINE 5 MG TAB,00527179005,0.08966,C/I,N,41263.0,1.0,N
FLUPHENAZINE 5 MG TAB,00781143801,0.08966,C/I,N,41263.0,1.0,N
FLUPHENAZINE 5 MG TAB,51079048701,0.08966,C/I,N,41263.0,1.0,N
FLUPHENAZINE 5 MG TAB,51079048720,0.08966,C/I,N,41263.0,1.0,N
FLUPHENAZINE DEC 25 MG/ML VIAL,63323027205,17.95741,C/I,N,41263.0,"1, 5",N
FLURAZEPAM 15 MG CAP,00143336701,0.05399,C/I,N,41263.0,1.0,N
FLURAZEPAM 15 MG CAP,00143336705,0.05399,C/I,N,41263.0,1.0,N
FLURAZEPAM 15 MG CAP,00378441501,0.05399,C/I,N,41263.0,1.0,N
FLURAZEPAM 15 MG CAP,00378441505,0.05399,C/I,N,41263.0,1.0,N
FLURAZEPAM 30 MG CAP,00143337001,0.06983,C/I,N,41263.0,1.0,N
FLURAZEPAM 30 MG CAP,00143337005,0.06983,C/I,N,41263.0,1.0,N
FLURAZEPAM 30 MG CAP,00378443001,0.06983,C/I,N,41263.0,1.0,N
FLURAZEPAM 30 MG CAP,00378443005,0.06983,C/I,N,41263.0,1.0,N
FLURBIPROFEN 0.03% EYE DROPS,24208031425,1.6085,C/I,N,41263.0,"1, 5",N
FLURBIPROFEN 0.03% EYE DROPS,60758091003,1.6085,C/I,N,41263.0,"1, 5, 6",N
FLURBIPROFEN 100 MG TAB,00093071101,0.17431,C/I,N,41263.0,1.0,N
FLURBIPROFEN 100 MG TAB,00093071105,0.17431,C/I,N,41263.0,1.0,N
FLURBIPROFEN 100 MG TAB,00378009301,0.17431,C/I,N,41263.0,1.0,N
FLURBIPROFEN 100 MG TAB,00378009305,0.17431,C/I,N,41263.0,1.0,N
FLURBIPROFEN 100 MG TAB,57664016508,0.17431,C/I,N,41263.0,1.0,N
FLURBIPROFEN 100 MG TAB,57664016513,0.17431,C/I,N,41263.0,1.0,N
FLUTAMIDE 125 MG CAP             ,00172496058,0.68305,C/I,N,41263.0,1.0,N
FLUTAMIDE 125 MG CAP             ,00172496070,0.68305,C/I,N,41263.0,1.0,N
FLUTAMIDE 125 MG CAP             ,00591222718,0.68305,C/I,N,41263.0,1.0,N
FLUTAMIDE 125 MG CAP             ,00591246618,0.68305,C/I,N,41263.0,1.0,N
FLUTAMIDE 125 MG CAP             ,49884075313,0.68305,C/I,N,41263.0,1.0,N
FLUTICASONE 50 MCG NASAL SPRY,00054327099,0.79319,C/I,N,41263.0,"1, 5",N
FLUTICASONE 50 MCG NASAL SPRY,50383070016,0.79319,C/I,N,41263.0,"1, 5",N
FLUTICASONE 50 MCG NASAL SPRY,60432026415,0.79319,C/I,N,41263.0,"1, 5",N
FLUTICASONE 50 MCG NASAL SPRY,60505082901,0.79319,C/I,N,41263.0,"1, 5",N
FLUTICASONE 50 MCG NASAL SPRY,60505084703,0.79319,C/I,N,41263.0,"1, 5",N
FLUTICASONE PROP 0.005% OINT,00168033360,0.48377,C/I,N,41263.0,"1, 5",N
FLUTICASONE PROP 0.005% OINT,00713063215,0.52613,C/I,N,41263.0,"4, 5",N
FLUTICASONE PROP 0.005% OINT,00713063231,0.49569,C/I,N,41263.0,"1, 5",N
FLUTICASONE PROP 0.005% OINT,00713063260,0.48377,C/I,N,41263.0,"1, 5",N
FLUTICASONE PROP 0.005% OINT,45802022111,0.49569,C/I,N,41263.0,"1, 5",N
FLUTICASONE PROP 0.005% OINT,45802022135,0.52613,C/I,N,41263.0,"4, 5",N
FLUTICASONE PROP 0.005% OINT,45802022137,0.48377,C/I,N,41263.0,"1, 5",N
FLUTICASONE PROP 0.05% CRM,00115147345,0.38804,C/I,N,41263.0,"1, 5, 6",N
FLUTICASONE PROP 0.05% CRM,00115147352,0.45467,C/I,N,41263.0,"1, 5, 6",N
FLUTICASONE PROP 0.05% CRM,00115147358,0.37048,C/I,N,41263.0,"1, 5, 6",N
FLUTICASONE PROP 0.05% CRM,00168033215,0.45467,C/I,N,41263.0,"1, 5",N
FLUTICASONE PROP 0.05% CRM,00168033230,0.38804,C/I,N,41263.0,"1, 5",N
FLUTICASONE PROP 0.05% CRM,00168033260,0.37048,C/I,N,41263.0,"1, 5",N
FLUTICASONE PROP 0.05% CRM,00713063115,0.45467,C/I,N,41263.0,"1, 5",N
FLUTICASONE PROP 0.05% CRM,00713063131,0.38804,C/I,N,41263.0,"1, 5",N
FLUTICASONE PROP 0.05% CRM,00713063160,0.37048,C/I,N,41263.0,"1, 5",N
FLUTICASONE PROP 0.05% CRM,45802022211,0.38804,C/I,N,41263.0,"1, 5",N
FLUTICASONE PROP 0.05% CRM,45802022235,0.45467,C/I,N,41263.0,"1, 5",N
FLUTICASONE PROP 0.05% CRM,45802022237,0.37048,C/I,N,41263.0,"1, 5",N
FLUTICASONE PROP 0.05% LOT,68462042702,4.73658,C/I,N,41263.0,"1, 5",N
FLUVASTATIN SODIUM 20 MG CAP,00093744201,2.91833,C/I,N,41263.0,1.0,N
FLUVASTATIN SODIUM 20 MG CAP,00093744256,2.91833,C/I,N,41263.0,1.0,N
FLUVASTATIN SODIUM 20 MG CAP,00378802077,2.91833,C/I,N,41263.0,1.0,N
FLUVASTATIN SODIUM 20 MG CAP,00378802093,2.91833,C/I,N,41263.0,1.0,N
FLUVASTATIN SODIUM 40 MG CAP,00093744301,2.80875,C/I,N,41263.0,1.0,N
FLUVASTATIN SODIUM 40 MG CAP,00093744356,2.80875,C/I,N,41263.0,1.0,N
FLUVASTATIN SODIUM 40 MG CAP,00378802177,2.80875,C/I,N,41263.0,1.0,N
FLUVASTATIN SODIUM 40 MG CAP,00378802193,2.80875,C/I,N,41263.0,1.0,N
FLUVOXAMINE MAL 100 MG TAB,00185015701,0.27358,C/I,N,41263.0,1.0,N
FLUVOXAMINE MAL 100 MG TAB,00185015705,0.27358,C/I,N,41263.0,1.0,N
FLUVOXAMINE MAL 100 MG TAB,00378041401,0.27358,C/I,N,41263.0,1.0,N
FLUVOXAMINE MAL 100 MG TAB,00555096902,0.27358,C/I,N,41263.0,1.0,N
FLUVOXAMINE MAL 100 MG TAB,42769122100,0.27358,C/I,N,41263.0,"1, 6",N
FLUVOXAMINE MAL 100 MG TAB,51079099301,0.27358,C/I,N,41263.0,1.0,N
FLUVOXAMINE MAL 100 MG TAB,51079099320,0.27358,C/I,N,41263.0,1.0,N
FLUVOXAMINE MAL 100 MG TAB,60505016601,0.27358,C/I,N,41263.0,1.0,N
FLUVOXAMINE MAL 100 MG TAB,62559016001,0.27358,C/I,N,41263.0,"1, 6",N
FLUVOXAMINE MAL 25 MG TAB,00185001701,0.24242,C/I,N,41263.0,1.0,N
FLUVOXAMINE MAL 25 MG TAB,00378040701,0.24242,C/I,N,41263.0,1.0,N
FLUVOXAMINE MAL 25 MG TAB,00555096702,0.24242,C/I,N,41263.0,1.0,N
FLUVOXAMINE MAL 25 MG TAB,42769122200,0.24242,C/I,N,41263.0,"1, 6",N
FLUVOXAMINE MAL 25 MG TAB,60505016401,0.24242,C/I,N,41263.0,1.0,N
FLUVOXAMINE MAL 25 MG TAB,62559015801,0.24242,C/I,N,41263.0,"1, 6",N
FLUVOXAMINE MAL 50 MG TAB,00185002701,0.26189,C/I,N,41263.0,1.0,N
FLUVOXAMINE MAL 50 MG TAB,00185002705,0.26189,C/I,N,41263.0,1.0,N
FLUVOXAMINE MAL 50 MG TAB,00378041201,0.26189,C/I,N,41263.0,1.0,N
FLUVOXAMINE MAL 50 MG TAB,00555096802,0.26189,C/I,N,41263.0,1.0,N
FLUVOXAMINE MAL 50 MG TAB,42769122500,0.26189,C/I,N,41263.0,"1, 6",N
FLUVOXAMINE MAL 50 MG TAB,51079099201,0.26189,C/I,N,41263.0,1.0,N
FLUVOXAMINE MAL 50 MG TAB,51079099220,0.26189,C/I,N,41263.0,1.0,N
FLUVOXAMINE MAL 50 MG TAB,60505016501,0.26189,C/I,N,41263.0,1.0,N
FLUVOXAMINE MAL 50 MG TAB,62559015901,0.26189,C/I,N,41263.0,"1, 6",N
FML 0.1% DROPS,11980021105,6.62233,C/I,N,41263.0,"4, 5",N
FML FORTE 0.25% EYE DROPS,11980022805,5.31829,C/I,N,41263.0,"2, 5",N
FML FORTE 0.25% EYE DROPS,11980022810,4.5436,C/I,N,41263.0,"2, 5",N
FML S.O.P. 0.1% OINT,00023031604,11.8674,C/I,N,41263.0,"2, 5",N
FOCALIN 10 MG TAB,00078038205,1.28809,C/I,N,41263.0,2.0,N
FOCALIN 2.5MG TAB,00078038005,0.61816,C/I,N,41263.0,1.0,N
FOCALIN 5 MG TAB,00078038105,0.87922,C/I,N,41263.0,2.0,N
FOCALIN XR 10 MG CAP,00078043105,6.03986,C/I,N,41263.0,2.0,N
FOCALIN XR 15 MG CAP,00078049305,6.21477,C/I,N,41263.0,2.0,N
FOCALIN XR 20 MG CAP,00078043205,6.20627,C/I,N,41263.0,2.0,N
FOCALIN XR 25 MG CAP,00078060805,6.52264,C/I,N,41263.0,2.0,N
FOCALIN XR 30 MG CAP,00078043305,6.52033,C/I,N,41263.0,2.0,N
FOCALIN XR 35 MG CAPSULE,00078060905,6.89591,C/I,N,41263.0,4.0,N
FOCALIN XR 40 MG CAP,00078043405,6.86693,C/I,N,41263.0,2.0,N
FOCALIN XR 5 MG CAP,00078043005,5.96236,C/I,N,41263.0,2.0,N
FOLBEE PLUS CZ TAB,51991052890,0.54217,C/I,N,41263.0,4.0,N
FOLBEE TAB,51991008490,0.541,C/I,N,41263.0,1.0,N
FOLGARD OS TAB,00245015560,0.32075,C/I,N,41263.0,1.0,N
FOLGARD OS TAB,13811050460,0.32075,C/I,N,41263.0,1.0,N
FOLIC ACID 0.4 MG TABLET,00536384401,0.01132,C/I,Y,41263.0,4.0,N
FOLIC ACID 0.8 MG TABLET,00536384301,0.01597,C/I,Y,41263.0,1.0,N
FOLIC ACID 1 MG TAB,00143124801,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,00143124810,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,00143971701,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,00143971710,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,00591521601,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,00591521610,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,00603316202,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,00603316221,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,00603316230,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,00603316232,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,00603371432,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,00904620180,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,10267012001,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,10267012004,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,15338017000,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,51079010501,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,51079010517,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,51079010519,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,51079010520,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,51991020110,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,59746001210,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,62584089701,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,63739053701,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,63739053710,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,64125012701,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,64125012710,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,65162036110,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,65162036111,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,76282021001,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 1 MG TAB,76282021010,0.01855,C/I,N,41263.0,1.0,N
FOLIC ACID 2.5 MG TAB,51991038490,0.67409,C/I,N,41263.0,1.0,N
FOLIC ACID/VITAMIN B COMP W-C 5 MG TAB,51991008290,0.41296,C/I,N,41263.0,1.0,N
FOLIC ACID-VIT B6-VIT B12 TAB,00245018311,0.14948,C/I,N,41263.0,1.0,N
FOLIC ACID-VIT B6-VIT B12 TAB,51991025201,0.14948,C/I,N,41263.0,1.0,N
FOLIC ACID-VIT B6-VIT B12 TAB,68308032410,0.14948,C/I,N,41263.0,1.0,N
FOLIVANE-F CAPSULE,13811053890,0.33595,C/I,N,41263.0,1.0,N
FOLIVANE-OB CAPSULE,13811053530,0.60367,C/I,N,41263.0,1.0,N
FOLIVANE-PLUS CAPSULE,13811053990,0.39376,C/I,N,41263.0,1.0,N
FOLIVANE-PRX DHA NF CAPSULE,13811054430,0.79067,C/I,N,41263.0,4.0,N
FOLTABS 800 TABLET,68308032560,0.16069,C/I,Y,41263.0,4.0,N
FONDAPARINUX 2.5 MG/0.5 ML SYR,55111067810,81.08425,C/I,N,41263.0,"1, 5",N
FONDAPARINUX 2.5 MG/0.5 ML SYR,60505607804,81.08425,C/I,N,41263.0,"1, 5, 6",N
FONDAPARINUX 7.5 MG/0.6 ML SYR,55111068002,176.44167,C/I,N,41263.0,"4, 5",N
FONDAPARINUX 7.5 MG/0.6 ML SYR,55111068010,140.88666,C/I,N,41263.0,"1, 5",N
FONDAPARINUX 7.5 MG/0.6 ML SYR,60505608004,140.88666,C/I,N,41263.0,"1, 5, 6",N
FORADIL AEROLIZER 12 MCG CAP,00085140101,2.72218,C/I,N,41263.0,2.0,N
FORADIL AEROLIZER 12 MCG CAP,00085140201,2.72218,C/I,N,41263.0,2.0,N
FORMALDEHYDE 10% SOLUTION,49908016790,0.31812,C/I,N,41263.0,"4, 5",N
"FORTAMET ER 1,000 MG TAB",59630057560,11.39953,C/I,N,41263.0,2.0,N
FORTEO 600 MCG/2.4 ML PEN INJ,00002840001,484.45227,C/I,N,41263.0,"2, 5",N
FORTESTA 10 MG GEL PUMP,63481018316,5.08992,C/I,N,41263.0,"2, 5",N
FOSAMAX 70 MG TAB,00006003144,22.24661,C/I,N,41263.0,2.0,N
"FOSAMAX PLUS D 70 MG-2,800 IU",00006071044,26.95136,C/I,N,41263.0,2.0,N
"FOSAMAX PLUS D 70 MG-5,600 IU",00006027044,26.63286,C/I,N,41263.0,4.0,N
FOSINOPRIL SODIUM 10 MG TAB,00093722210,0.15311,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 10 MG TAB,00093722298,0.15311,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 10 MG TAB,00185004109,0.15311,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 10 MG TAB,00185004110,0.15311,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 10 MG TAB,31722020090,0.15311,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 10 MG TAB,60505251002,0.15311,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 10 MG TAB,60505251004,0.15311,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 10 MG TAB,63304077510,0.15311,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 10 MG TAB,63304077590,0.15311,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 10 MG TAB,65862047190,0.15311,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 10 MG TAB,68462036790,0.15311,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 10 MG TAB,76282020010,0.15311,C/I,N,41263.0,"1, 6",N
FOSINOPRIL SODIUM 20 MG TAB,00093722310,0.15019,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 20 MG TAB,00093722398,0.15019,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 20 MG TAB,00185004209,0.15019,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 20 MG TAB,00185004210,0.15019,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 20 MG TAB,31722020190,0.15019,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 20 MG TAB,60505251102,0.15019,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 20 MG TAB,60505251104,0.15019,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 20 MG TAB,63304077610,0.15019,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 20 MG TAB,63304077690,0.15019,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 20 MG TAB,65862047290,0.15019,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 20 MG TAB,68462036890,0.15019,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 20 MG TAB,76282020190,0.15019,C/I,N,41263.0,"1, 6",N
FOSINOPRIL SODIUM 40 MG TAB,00093722410,0.15329,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 40 MG TAB,00093722498,0.15329,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 40 MG TAB,00185004709,0.15329,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 40 MG TAB,00185004710,0.15329,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 40 MG TAB,31722020290,0.15329,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 40 MG TAB,60505251202,0.15329,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 40 MG TAB,60505251208,0.15329,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 40 MG TAB,63304077710,0.15329,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 40 MG TAB,63304077790,0.15329,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 40 MG TAB,65862047390,0.15329,C/I,N,41263.0,1.0,N
FOSINOPRIL SODIUM 40 MG TAB,68462036990,0.15329,C/I,N,41263.0,1.0,N
FOSINOPRIL/HCTZ 10/12.5 MG TAB,00185034101,0.85191,C/I,N,41263.0,1.0,N
FOSINOPRIL/HCTZ 10/12.5 MG TAB,23155006001,0.85191,C/I,N,41263.0,1.0,N
FOSINOPRIL/HCTZ 10/12.5 MG TAB,59762525001,0.85191,C/I,N,41263.0,1.0,N
FOSINOPRIL/HCTZ 10/12.5 MG TAB,59762525004,0.85191,C/I,N,41263.0,1.0,N
FOSINOPRIL/HCTZ 10/12.5 MG TAB,63304040301,0.85191,C/I,N,41263.0,1.0,N
FOSINOPRIL/HCTZ 10/12.5 MG TAB,65862030801,0.85191,C/I,N,41263.0,1.0,N
FOSINOPRIL/HCTZ 10/12.5 MG TAB,68462055401,0.85191,C/I,N,41263.0,1.0,N
FOSINOPRIL/HCTZ 20/12.5 MG TAB,00185034201,0.93068,C/I,N,41263.0,1.0,N
FOSINOPRIL/HCTZ 20/12.5 MG TAB,23155006101,0.93068,C/I,N,41263.0,1.0,N
FOSINOPRIL/HCTZ 20/12.5 MG TAB,59762525101,0.93068,C/I,N,41263.0,1.0,N
FOSINOPRIL/HCTZ 20/12.5 MG TAB,59762525104,0.93068,C/I,N,41263.0,1.0,N
FOSINOPRIL/HCTZ 20/12.5 MG TAB,63304040401,0.93068,C/I,N,41263.0,1.0,N
FOSINOPRIL/HCTZ 20/12.5 MG TAB,65862030901,0.93068,C/I,N,41263.0,1.0,N
FOSINOPRIL/HCTZ 20/12.5 MG TAB,68462055501,0.93068,C/I,N,41263.0,1.0,N
"FOSRENOL 1,000 MG TABLET CHEW",54092025410,7.21626,C/I,N,41263.0,2.0,N
"FOSRENOL 1,000 MG TABLET CHEW",54092025490,7.21626,C/I,N,41263.0,2.0,N
FOSRENOL 500 MG TAB CHEW,54092025245,7.19821,C/I,N,41263.0,4.0,N
FOSRENOL 500 MG TAB CHEW,54092025290,7.19821,C/I,N,41263.0,4.0,N
"FRAGMIN 15,000 UNITS SYR",62856015010,157.67198,C/I,N,41263.0,"4, 5",N
"FRAGMIN 18,000 UNITS SYR",62856018010,156.63438,C/I,N,41263.0,"4, 5",N
"FRAGMIN 5,000 UNITS SYR",62856050010,158.73444,C/I,N,41263.0,"4, 5",N
FRESHKOTE EYE DROPS,15821010115,1.69835,C/I,N,41263.0,"2, 5",N
FROVA 2.5 MG TAB,63481002509,29.81819,C/I,N,41263.0,2.0,N
FULVICIN P/G 125 MG TAB        ,00884076304,5.09749,C/I,N,41263.0,4.0,N
FUNGOID 2% TINCTURE,00884029301,0.56612,C/I,Y,41263.0,"1, 5",N
FURADANTIN 25 MG/5 ML SUSP,59630045008,3.42265,C/I,N,41263.0,"4, 5",N
FUROSEMIDE 10 MG/ML SOLN,00054329446,0.10045,C/I,N,41263.0,"1, 5",N
FUROSEMIDE 10 MG/ML SOLN,00054329450,0.09529,C/I,N,41263.0,"1, 5",N
FUROSEMIDE 10 MG/ML SOLN,60432061304,0.09529,C/I,N,41263.0,"1, 5",N
FUROSEMIDE 10 MG/ML SOLN,60432061360,0.10045,C/I,N,41263.0,"1, 5",N
FUROSEMIDE 10 MG/ML VIAL,00409610204,0.23384,C/I,N,41263.0,"4, 5",N
FUROSEMIDE 10 MG/ML VIAL,00517570225,0.23384,C/I,N,41263.0,"4, 5",N
FUROSEMIDE 10 MG/ML VIAL,00517570425,0.23384,C/I,N,41263.0,"4, 5",N
FUROSEMIDE 20 MG TAB,00054429725,0.01144,C/I,N,41263.0,1.0,N
FUROSEMIDE 20 MG TAB,00054429731,0.01144,C/I,N,41263.0,1.0,N
FUROSEMIDE 20 MG TAB,00054829725,0.01144,C/I,N,41263.0,1.0,N
FUROSEMIDE 20 MG TAB,00172290800,0.01144,C/I,N,41263.0,1.0,N
FUROSEMIDE 20 MG TAB,00172290810,0.01144,C/I,N,41263.0,1.0,N
FUROSEMIDE 20 MG TAB,00172290860,0.01144,C/I,N,41263.0,1.0,N
FUROSEMIDE 20 MG TAB,00172290880,0.01144,C/I,N,41263.0,1.0,N
FUROSEMIDE 20 MG TAB,00378020801,0.01144,C/I,N,41263.0,1.0,N
FUROSEMIDE 20 MG TAB,00378020810,0.01144,C/I,N,41263.0,1.0,N
FUROSEMIDE 20 MG TAB,00378020893,0.01144,C/I,N,41263.0,1.0,N
FUROSEMIDE 20 MG TAB,00603373921,0.01144,C/I,N,41263.0,1.0,N
FUROSEMIDE 20 MG TAB,00603373932,0.01144,C/I,N,41263.0,1.0,N
FUROSEMIDE 20 MG TAB,00603373934,0.01144,C/I,N,41263.0,1.0,N
FUROSEMIDE 20 MG TAB,00781181801,0.01144,C/I,N,41263.0,1.0,N
FUROSEMIDE 20 MG TAB,00781181810,0.01144,C/I,N,41263.0,1.0,N
FUROSEMIDE 20 MG TAB,00904579661,0.01144,C/I,N,41263.0,1.0,N
FUROSEMIDE 20 MG TAB,50742010401,0.01144,C/I,N,41263.0,1.0,N
FUROSEMIDE 20 MG TAB,50742010410,0.01144,C/I,N,41263.0,1.0,N
FUROSEMIDE 20 MG TAB,51079007201,0.01144,C/I,N,41263.0,1.0,N
FUROSEMIDE 20 MG TAB,51079007217,0.01144,C/I,N,41263.0,1.0,N
FUROSEMIDE 20 MG TAB,51079007219,0.01144,C/I,N,41263.0,1.0,N
FUROSEMIDE 20 MG TAB,51079007220,0.01144,C/I,N,41263.0,1.0,N
FUROSEMIDE 20 MG TAB,51079007230,0.01144,C/I,N,41263.0,1.0,N
FUROSEMIDE 20 MG TAB,51079007256,0.01144,C/I,N,41263.0,1.0,N
